,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.meanCI_95.upperLimit,174.71443341970763,213.74495805609695,254.10570029831382,304.1998658044158,363.07494409658597,233.11445434858683,275.5452143221878,323.73761996457137,385.767504696978,449.6075179142183,297.04403498990087,343.1569906906584,399.8456066517827,472.89668883830984,549.5684793798137,353.5791875022661,412.92098178401596,475.2466166235146,550.6585981359599,634.4590890319765,398.8397964739466,465.78194954961583,532.1692447767982,621.7189633372059,717.330379750076,436.6951858117437,506.1727437374576,583.1048744010329,694.5779789298995,802.9009759280266
backtestResult.results.groupedByEntryType.skipped.sampleSize,932,932,932,932,932,364,364,364,364,364,126,126,126,126,126,31,31,31,31,31,12,12,12,12,12,7,7,7,7,7
backtestResult.results.groupedByEntryType.skipped.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.negativeCount,932,932,932,932,932,364,364,364,364,364,126,126,126,126,126,31,31,31,31,31,12,12,12,12,12,7,7,7,7,7
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.003948211669921875,0.003948211669921875,0.003948211669921875,0.003948211669921875,0.003948211669921875,0.010082244873046875,0.010082244873046875,0.010082244873046875,0.010082244873046875,0.010082244873046875,0.028850555419921875,0.028850555419921875,0.028850555419921875,0.028850555419921875,0.028850555419921875,0.11218643188476562,0.11218643188476562,0.11218643188476562,0.11218643188476562,0.11218643188476562,0.2646522521972656,0.2646522521972656,0.2646522521972656,0.2646522521972656,0.2646522521972656,0.4096183776855469,0.4096183776855469,0.4096183776855469,0.4096183776855469,0.4096183776855469
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.9960517883300781,0.9960517883300781,0.9960517883300781,0.9960517883300781,0.9960517883300781,0.9899177551269531,0.9899177551269531,0.9899177551269531,0.9899177551269531,0.9899177551269531,0.9711494445800781,0.9711494445800781,0.9711494445800781,0.9711494445800781,0.9711494445800781,0.8878135681152344,0.8878135681152344,0.8878135681152344,0.8878135681152344,0.8878135681152344,0.7353477478027344,0.7353477478027344,0.7353477478027344,0.7353477478027344,0.7353477478027344,0.5903816223144531,0.5903816223144531,0.5903816223144531,0.5903816223144531,0.5903816223144531
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.negativeCount,932,932,932,932,932,364,364,364,364,364,126,126,126,126,126,31,31,31,31,31,12,12,12,12,12,7,7,7,7,7
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.003948211669921875,0.003948211669921875,0.003948211669921875,0.003948211669921875,0.003948211669921875,0.010082244873046875,0.010082244873046875,0.010082244873046875,0.010082244873046875,0.010082244873046875,0.028850555419921875,0.028850555419921875,0.028850555419921875,0.028850555419921875,0.028850555419921875,0.11218643188476562,0.11218643188476562,0.11218643188476562,0.11218643188476562,0.11218643188476562,0.2646522521972656,0.2646522521972656,0.2646522521972656,0.2646522521972656,0.2646522521972656,0.4096183776855469,0.4096183776855469,0.4096183776855469,0.4096183776855469,0.4096183776855469
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.9960517883300781,0.9960517883300781,0.9960517883300781,0.9960517883300781,0.9960517883300781,0.9899177551269531,0.9899177551269531,0.9899177551269531,0.9899177551269531,0.9899177551269531,0.9711494445800781,0.9711494445800781,0.9711494445800781,0.9711494445800781,0.9711494445800781,0.8878135681152344,0.8878135681152344,0.8878135681152344,0.8878135681152344,0.8878135681152344,0.7353477478027344,0.7353477478027344,0.7353477478027344,0.7353477478027344,0.7353477478027344,0.5903816223144531,0.5903816223144531,0.5903816223144531,0.5903816223144531,0.5903816223144531
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.sampleSize,1649,1649,1649,1649,1649,1923,1923,1923,1923,1923,2024,2024,2024,2023,2023,2067,2067,2067,2066,2066,2076,2076,2076,2075,2075,2077,2077,2077,2076,2076
backtestResult.results.groupedByEntryType.bearish.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.mean,-0.0007265136146917959,-0.0007956650649971191,-0.0007997037875317798,-0.0008767107242298724,-0.0008656391930071472,-0.0008149881412146416,-0.0008341840139069484,-0.0008406661642322901,-0.0008952592490634009,-0.0008636254000017422,-0.0009331209137613178,-0.0009583793352164381,-0.0009364649780290297,-0.0009633335870848267,-0.0009339985186013797,-0.0009861438571297572,-0.00101612771704608,-0.0009964307476972574,-0.0010108703288061285,-0.0009557775764226405,-0.0011368750773644474,-0.001171152070202073,-0.001132932240086683,-0.0011641467360642497,-0.0010856949767628337,-0.0012116700278043547,-0.0012386342372417054,-0.0011976727597831987,-0.0012289268547012136,-0.0011454468667506225
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.stdDev,0.002595912676739516,0.002833944737846509,0.003015823881177134,0.0032294088550936426,0.0033738646991499986,0.002877590127338095,0.003080805943475212,0.003260808685844906,0.003468874502260227,0.003590854493035172,0.0032894368476494864,0.0035133343930230055,0.0036841632402636972,0.0038936174536207593,0.0040406054796650725,0.003685787257422274,0.00393261298471989,0.004120763708740616,0.004332090415048595,0.004490362654631337,0.0041111392859435715,0.004388631624947913,0.004615117663917796,0.004858751157303961,0.005040809730750896,0.00449548437574543,0.004785067780376754,0.005035787760378007,0.005285876155523738,0.005500295473655831
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.min,-0.010068857579649908,-0.011627090731111232,-0.011189356764824767,-0.012341263052998453,-0.013298575387176076,-0.010068857579649908,-0.011627090731111232,-0.011674719453632857,-0.012955072232785988,-0.013539647792001891,-0.013161709402403604,-0.01472471389614185,-0.013164052569126214,-0.014399029422639405,-0.015634006276152596,-0.013161709402403604,-0.01472471389614185,-0.013164052569126214,-0.014399029422639405,-0.015634006276152596,-0.013161709402403604,-0.01472471389614185,-0.014987690273627325,-0.01476384149755561,-0.01571983568684957,-0.013161709402403604,-0.01472471389614185,-0.014987690273627325,-0.015006022305057607,-0.016321351000686667
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.firstQuartile,-0.002662450066566612,-0.002846156298721294,-0.002833786830141551,-0.0028935959763071546,-0.002761719257371421,-0.00303586486488026,-0.003021022317033553,-0.0028837923551180418,-0.0026396742224879147,-0.0012093473780979713,-0.00382039093787993,-0.00395226796579228,-0.003930821825703246,-0.003915558373080907,-0.0035909461122505056,-0.004293599035198516,-0.0045433456872989286,-0.00472130798664341,-0.00485411914149509,-0.004824881734916538,-0.00481374731093045,-0.005162145155608365,-0.005382348028076284,-0.005621680417730315,-0.0056346764921501435,-0.005153552507702564,-0.005563381479645035,-0.005844911670113393,-0.006126751172610991,-0.006218136811886326
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.median,0.0002405804031450784,0.00027905152229361097,0.00031268827135423426,0.00033842385880451646,0.00035544702112724774,0.00028412616574686393,0.00033016794437310497,0.0003612240367944263,0.00038122899372326714,0.0004138199697813824,0.0004099870957715987,0.0004668132677716386,0.0005228880201141818,0.0005605834782090338,0.0006043011817845415,0.0005378563084546743,0.000632433491409079,0.0007378958423679884,0.0008048733348522189,0.0008577374419195254,0.0005486215991510137,0.0007650571652731075,0.0009161686732043967,0.0010087573618942323,0.0011286649611940973,0.00044123790080194164,0.0007824714358621906,0.001000329465554118,0.001148014235667772,0.0013246437417651353
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.thirdQuartile,0.0008842135486992964,0.0009275240043139546,0.0009636711821362335,0.0009809398637812719,0.001019561462292273,0.0009672421929785476,0.0010099518175461365,0.001052253621688639,0.00106363950413411,0.001103294746669229,0.0012551530380407927,0.0013072300154910708,0.001380223653761063,0.001410147185910014,0.0014513558714685378,0.0016710353002053946,0.0017116536800289865,0.0017793155286787681,0.0018324857545344052,0.0018848590301983174,0.0020951972106925776,0.0021834575627121488,0.0022699356812634964,0.0023132106607538947,0.002396869854758843,0.0024810996778220715,0.0025843047172915646,0.0026937710857690826,0.002753372148417081,0.002873578975690776
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.max,0.007453916707950597,0.007453916707950597,0.007453916707950597,0.007453916707950597,0.007453916707950597,0.00821763678922987,0.00821763678922987,0.00821763678922987,0.00821763678922987,0.00821763678922987,0.008981356870509142,0.008981356870509142,0.008981356870509142,0.008981356870509142,0.008981356870509142,0.009935582139653417,0.009935582139653417,0.009935582139653417,0.009935582139653417,0.009935582139653417,0.011217746022082031,0.011217746022082031,0.011217746022082031,0.011217746022082031,0.011217746022082031,0.012499909904510647,0.012499909904510647,0.012499909904510647,0.012499909904510647,0.012499909904510647
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.range,0.017522774287600504,0.01908100743906183,0.018643273472775362,0.01979517976094905,0.020752492095126675,0.018286494368879778,0.019844727520341103,0.019892356242862726,0.02117270902201586,0.02175728458123176,0.022143066272912744,0.023706070766650992,0.022145409439635354,0.023380386293148547,0.02461536314666174,0.023097291542057023,0.024660296035795268,0.023099634708779633,0.024334611562292822,0.025569588415806012,0.024379455424485635,0.02594245991822388,0.02620543629570936,0.02598158751963764,0.026937581708931603,0.02566161930691425,0.0272246238006525,0.02748760017813797,0.027505932209568255,0.028821260905197314
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveCount,1042,1081,1127,1152,1190,1275,1325,1367,1398,1440,1295,1351,1401,1441,1483,1259,1316,1366,1408,1456,1162,1220,1277,1319,1375,1087,1147,1205,1250,1308
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeCount,607,568,522,497,459,648,598,556,525,483,729,673,623,582,540,808,751,701,658,610,914,856,799,756,700,990,930,872,826,768
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveProportion,0.6318981200727714,0.6555488174651304,0.6834445118253487,0.698605215281989,0.7216494845360825,0.6630265210608425,0.6890275611024441,0.7108684347373895,0.7269890795631825,0.748829953198128,0.6398221343873518,0.6674901185770751,0.692193675889328,0.7123084527928819,0.7330696984676224,0.6090953072085148,0.6366715045960329,0.6608611514271892,0.6815101645692159,0.7047434656340755,0.5597302504816956,0.5876685934489403,0.6151252408477842,0.6356626506024097,0.6626506024096386,0.5233509870004814,0.5522388059701493,0.5801636976408281,0.6021194605009634,0.630057803468208
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeProportion,0.36810187992722865,0.3444511825348696,0.3165554881746513,0.3013947847180109,0.27835051546391754,0.3369734789391576,0.3109724388975559,0.2891315652626105,0.27301092043681746,0.25117004680187205,0.3601778656126482,0.3325098814229249,0.30780632411067194,0.28769154720711815,0.2669303015323777,0.39090469279148526,0.3633284954039671,0.33913884857281085,0.31848983543078413,0.2952565343659245,0.44026974951830444,0.4123314065510597,0.3848747591522158,0.3643373493975904,0.3373493975903614,0.47664901299951856,0.44776119402985076,0.4198363023591719,0.3978805394990366,0.3699421965317919
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.6080968427686999,0.6320495489801763,0.660379198119451,0.6758170790062157,0.6993319324611389,0.6414040016495681,0.6678029763097262,0.69003407581982,0.7064809457002303,0.7288140402569228,0.6184755295161674,0.6464859148259219,0.6715686575697344,0.6920351168924315,0.7132177781893722,0.5876771532860596,0.6155174487907067,0.6399949567007684,0.6609331040507016,0.6845510211364805,0.5380664965091184,0.5661430432387631,0.5938047912538855,0.6145324155508753,0.6418492420610173,0.5016099124443778,0.5305532199233327,0.5585943487440097,0.5806893512233375,0.6088735326866195
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.655227452932234,0.6784934835624811,0.7058520574436684,0.7206846275352723,0.7431705120912533,0.6841516360849749,0.7096733295601355,0.7310612321953815,0.7468058664973549,0.7680808556805163,0.6607696736754164,0.6880056170135617,0.7122628962098374,0.7319616976788418,0.7522414655774996,0.6302074770103865,0.6574419240300993,0.6812733399677692,0.7015761516678137,0.7243548501264899,0.5812311558365133,0.6089501941364854,0.6361231610954152,0.6564073530449925,0.6829911197524474,0.5450284220475556,0.5737776115759097,0.6015059315475293,0.6232562570443272,0.6508732613800576
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.34477254706776606,0.32150651643751893,0.2941479425563315,0.27931537246472765,0.2568294879087468,0.3158483639150253,0.2903266704398645,0.2689387678046184,0.25319413350264486,0.23191914431948368,0.3392303263245835,0.3119943829864381,0.2877371037901626,0.2680383023211582,0.24775853442250068,0.3697925229896136,0.3425580759699009,0.3187266600322308,0.29842384833218627,0.2756451498735101,0.41876884416348675,0.39104980586351457,0.3638768389045848,0.3435926469550076,0.3170088802475527,0.45497157795244414,0.4262223884240905,0.3984940684524705,0.3767437429556728,0.34912673861994215
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.3919031572313002,0.36795045101982377,0.33962080188054905,0.32418292099378404,0.3006680675388612,0.35859599835043204,0.3321970236902737,0.3099659241801801,0.29351905429976977,0.27118595974307724,0.38152447048383265,0.35351408517407806,0.32843134243026545,0.30796488310756853,0.28678222181062796,0.4123228467139405,0.38448255120929337,0.36000504329923166,0.33906689594929806,0.3154489788635194,0.46193350349088164,0.43385695676123703,0.40619520874611437,0.38546758444912466,0.35815075793898243,0.4983900875556222,0.46944678007666746,0.4414056512559901,0.4193106487766627,0.3911264673133805
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.meanCI_95.lowerLimit,-0.0008518092154483387,-0.0009324496385388246,-0.0009452670294520067,-0.0010325829637751857,-0.0010284838095226164,-0.0009436042493931217,-0.0009718830095833944,-0.0009864105211869457,-0.00105030326801581,-0.0010241214086381834,-0.0010764295523442182,-0.0011114423645645724,-0.001096970390576052,-0.0011330060679763743,-0.001110076308524275,-0.0011450410033181698,-0.0011856657116975967,-0.0011740800659309945,-0.0011976752981153942,-0.0011494074358023114,-0.0013137248833693584,-0.0013599388267473264,-0.0013314617976583072,-0.0013732070883644139,-0.001302588870701957,-0.0014050067341220595,-0.0014444250190218356,-0.001414246222825222,-0.0014563105816079037,-0.0013820543178315382
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.meanCI_95.upperLimit,-0.0006012180139352531,-0.0006588804914554136,-0.000654140545611553,-0.0007208384846845591,-0.0007027945764916779,-0.0006863720330361616,-0.0006964850182305023,-0.0006949218072776346,-0.0007402152301109919,-0.0007031293913653009,-0.0007898122751784174,-0.0008053163058683038,-0.0007759595654820075,-0.0007936611061932793,-0.0007579207286784846,-0.0008272467109413447,-0.0008465897223945632,-0.0008187814294635203,-0.0008240653594968629,-0.0007621477170429696,-0.0009600252713595364,-0.0009823653136568197,-0.0009344026825150589,-0.0009550863837640856,-0.0008688010828237103,-0.00101833332148665,-0.0010328434554615752,-0.0009810992967411755,-0.0010015431277945236,-0.0009088394156697069
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.mean,0.00047363811061064425,0.00040456959228650936,0.0004005357133127497,0.00032362112952694967,0.00033467938287893,0.0003852696898561776,0.0003660968383983573,0.00035962246198905143,0.0003050948495762901,0.0003366907607817891,0.0002672785916319589,0.00024205046210742484,0.0002639385378350816,0.00023710215177636583,0.000266402039286214,0.00021431923764193896,0.00018437133678208346,0.00020404468394099462,0.00018962241993918593,0.0002446491006628092,6.376878641012745e-05,2.9532901299272528e-05,6.770689512028838e-05,3.6529834076943094e-05,0.00011488750771859878,-1.093646390931578e-05,-3.786833569793184e-05,3.044017462192505e-06,-2.817259503136892e-05,5.520727700324028e-05
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.stdDev,0.002592799449463802,0.002830546043377773,0.0030122070626108642,0.0032255358882476376,0.0033698184892369683,0.0028741390898078083,0.0030771111931932106,0.0032568980617963305,0.003464714348949504,0.0035865480515084526,0.003285491890406655,0.0035091209198352923,0.00367974489538231,0.003888947914399939,0.004035759660580922,0.0036813669648888877,0.003927896678921698,0.004115821757460896,0.0043268950237853,0.0044849774505682245,0.004106208877045776,0.004383368424917995,0.004609582843613283,0.00485292415211831,0.005034764386280665,0.00449009302930239,0.004779329142223193,0.005029748438658581,0.005279536907685819,0.005493699076925474
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.min,-0.008857501764043676,-0.010413866156978296,-0.009976657156472044,-0.011127181985975036,-0.012083346234203303,-0.008857501764043676,-0.010413866156978296,-0.010461437759305131,-0.011740255036424507,-0.012324129525611342,-0.011946644390128127,-0.013507774403162243,-0.011948984746736741,-0.013182480516675796,-0.014415976286614996,-0.011946644390128127,-0.013507774403162243,-0.011948984746736741,-0.013182480516675796,-0.014415976286614996,-0.011946644390128127,-0.013507774403162243,-0.013770435398224137,-0.013546855079609241,-0.014501702763779111,-0.011946644390128127,-0.013507774403162243,-0.013770435398224137,-0.013788745444407847,-0.015102496692070994
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.firstQuartile,-0.0014599766105603158,-0.0016434625274255514,-0.0016311078933075283,-0.0016908453115343823,-0.0015591267497671053,-0.0018329435798134243,-0.0018181188323438688,-0.0016810534476364436,-0.0014372280811058291,-8.616599711307844e-06,-0.0026165287860455016,-0.0027482476564188495,-0.00272682723626604,-0.0027115820888037588,-0.002387359129105691,-0.003089169374152812,-0.003338616509980599,-0.003516365382621893,-0.0036490172596543562,-0.0036198149169253836,-0.0036086938462361437,-0.003956673864196513,-0.004176612651668449,-0.004415658014670934,-0.0044286385031529815,-0.003948091521285151,-0.0043574289933612734,-0.004638621550181229,-0.004920123048078606,-0.005011399090344917
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.median,0.0014395723115162658,0.0014779972930044484,0.001511593702170146,0.0015372984254339998,0.0015543011722112046,0.0014830658505371195,0.0015290524121592205,0.0015600712596165853,0.0015800522249920172,0.0016126041153303892,0.0016087758380112797,0.0016655338594952032,0.0017215413624846144,0.0017591916131541568,0.001802856886943321,0.0017364916996499098,0.0018309554580394208,0.001936291330064483,0.002003188497752607,0.0020559892059308846,0.001747244079743655,0.0019634200789266113,0.0021143503617834223,0.002206828010670716,0.002326591807133126,0.0016399891645627303,0.001980813464921691,0.002198410221741691,0.002345917876400574,0.0025223355541875523
