,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,0.5958267661144825,0.6301883002523159,0.6541941530534208,0.684449058265729,0.7055077840000863,0.6352070158597636,0.6641159818496317,0.6875102404348977,0.7124978810457433,0.7319277006572278,0.6252004111483603,0.6526200918072504,0.6745158081592442,0.6992665939219193,0.7208033962404371,0.5834785153418559,0.613294228538978,0.6372954302744469,0.6622599834788323,0.685008813483374,0.5416106472464225,0.5716474471631067,0.5977120896960577,0.6260920077828742,0.6473126576876485,0.499805952605665,0.5296976444796799,0.5578728335681313,0.5883599284911384,0.6108286690308348
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.meanCI_95.upperLimit,0.6426720232317658,0.6761070992634217,0.6993167428303584,0.7283838715163546,0.7484873733849022,0.6768249362121281,0.7048305982801709,0.7273674430398914,0.7513064125139178,0.769819678274372,0.6653587089249687,0.6920178550305129,0.7132018820332411,0.737030381330143,0.7576567320822,0.6240349014738874,0.6532531775433135,0.6766580580976465,0.7008884959487169,0.7228623850854986,0.5826655220186109,0.6123169180930158,0.6379226541792216,0.6656674576959665,0.686317631844646,0.5411193142982476,0.570836163349502,0.598710796325107,0.6287219220426682,0.6507371672680989
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.mean,3.6761501210653766,4.205205811138019,4.791162227602908,5.437046004842614,6.071428571428568,4.9980029955067335,5.616075886170749,6.196205691462805,6.846729905142279,7.571642536195711,6.902841429880845,7.696150320806589,8.422548120989923,9.215857011915679,10.077451879010088,8.957513416815742,9.912343470483002,10.872540250447225,11.894007155635068,12.960196779964209,10.958574610244971,12.13986636971047,13.428062360801777,14.84988864142542,16.24587973273941,13.108540925266896,14.580960854092522,16.22597864768683,17.985320284697504,19.766459074733095
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.stdDev,5.015768008871511,5.789013761699492,6.68214717250095,7.711344965553886,8.85455432536105,6.392427776136226,7.244473671665401,7.950392244712383,8.832211788412005,10.286662200577949,8.204945958734669,9.296963944699336,10.334178071825349,11.392447673051343,12.852029004536465,10.04350633921987,11.042946858110746,12.508335904559305,13.975880144545958,15.697752835281596,12.211066169863793,13.442192897478014,15.322347921999807,18.292148024625074,20.309945431165044,14.187276811506752,15.586976424448775,18.249046074245268,21.794142633375056,24.270178461110454
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,5,5,6
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.median,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,7,8,7,7,8,9,10,8,9,10,11,12
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.thirdQuartile,4,5,6,7,7,6,7,8,9,9,9,10,11,12,13,11,13,14,16,17,14,16,18,19,21,17,19,21,23,25
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.max,56,57,66,69,81,57,58,64,65,103,102,112,113,155,162,104,112,113,155,162,143,143,144,246,246,143,143,186,297,297
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.range,55,56,65,68,80,56,57,63,64,102,101,111,112,154,161,103,111,112,154,161,142,142,143,245,245,142,142,185,296,296
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.positiveCount,1652,1652,1652,1652,1652,2003,2003,2003,2003,2003,2182,2182,2182,2182,2182,2236,2236,2236,2236,2236,2245,2245,2245,2245,2245,2248,2248,2248,2248,2248
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9977684020996094,0.9977684020996094,0.9977684020996094,0.9977684020996094,0.9977684020996094,0.9981575012207031,0.9981575012207031,0.9981575012207031,0.9981575012207031,0.9981575012207031,0.9983100891113281,0.9983100891113281,0.9983100891113281,0.9983100891113281,0.9983100891113281,0.9983482360839844,0.9983482360839844,0.9983482360839844,0.9983482360839844,0.9983482360839844,0.9983558654785156,0.9983558654785156,0.9983558654785156,0.9983558654785156,0.9983558654785156,0.9983634948730469,0.9983634948730469,0.9983634948730469,0.9983634948730469,0.9983634948730469
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.002231597900390625,0.002231597900390625,0.002231597900390625,0.002231597900390625,0.002231597900390625,0.001842498779296875,0.001842498779296875,0.001842498779296875,0.001842498779296875,0.001842498779296875,0.001689910888671875,0.001689910888671875,0.001689910888671875,0.001689910888671875,0.001689910888671875,0.001651763916015625,0.001651763916015625,0.001651763916015625,0.001651763916015625,0.001651763916015625,0.001644134521484375,0.001644134521484375,0.001644134521484375,0.001644134521484375,0.001644134521484375,0.001636505126953125,0.001636505126953125,0.001636505126953125,0.001636505126953125,0.001636505126953125
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.meanCI_95.lowerLimit,3.434276508592785,3.926044241320751,4.468931400174756,5.0651845350653275,5.6444385197112945,4.718052380036734,5.298810688320554,5.848025425673328,6.459931146874284,7.121147432452139,6.558567273163142,7.306055804865395,7.988932779835754,8.73783737165041,9.538189162363189,8.541214261423152,9.454617921774497,10.3540749359882,11.314712743550844,12.30953146187999,10.453446563095783,11.583811021778349,12.794231737339803,14.093208030468922,15.40573007417234,12.522055855962423,13.93661387545842,15.471584890957304,17.084376472675764,18.76315890050575
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.meanCI_95.upperLimit,3.9180237335379684,4.4843673809552875,5.11339305503106,5.8089074746199,6.498418623145841,5.277953610976733,5.9333410840209435,6.544385957252282,7.233528663410274,8.022137639939283,7.247115586598548,8.086244836747783,8.85616346214409,9.693876652180947,10.616714595656987,9.373812572208331,10.370069019191506,11.39100556490625,12.473301567719291,13.610862098048427,11.46370265739416,12.695921717642591,14.06189298426375,15.606569252381917,17.086029391306482,13.695025994571369,15.225307832726624,16.980372404416357,18.886264096719245,20.76975924896044
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.mean,220.56900726392254,252.31234866828083,287.469733656174,326.2227602905572,364.2857142857144,299.88017973040417,336.9645531702446,371.77234148776887,410.80379430853765,454.2985521717418,414.17048579285125,461.7690192483962,505.35288725939483,552.9514207149409,604.647112740605,537.4508050089444,594.7406082289807,652.3524150268336,713.6404293381028,777.6118067978539,657.5144766146992,728.3919821826285,805.6837416481064,890.993318485524,974.752783964365,786.5124555160145,874.8576512455505,973.5587188612086,1079.1192170818508,1185.987544483985
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.stdDev,300.94608053229064,347.34082570196955,400.9288303500571,462.6806979332331,531.2732595216629,383.5456665681735,434.6684202999241,477.0235346827428,529.9327073047201,617.199732034677,492.2967575240802,557.8178366819598,620.0506843095209,683.5468603830807,771.1217402721884,602.6103803531919,662.5768114866449,750.5001542735585,838.5528086727575,941.8651701168956,732.6639701918269,806.5315738486809,919.3408753199882,1097.5288814775042,1218.596725869903,851.2366086904054,935.2185854669267,1094.9427644547163,1307.6485580025035,1456.2107076666275
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.min,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.firstQuartile,60,60,60,60,60,60,60,60,60,60,120,120,120,120,120,180,180,180,180,180,180,240,240,240,240,240,240,300,300,360
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.median,120,120,120,120,180,180,180,180,240,240,240,240,300,300,300,300,360,360,420,480,420,420,480,540,600,480,540,600,660,720
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.thirdQuartile,240,300,360,420,420,360,420,480,540,540,540,600,660,720,780,660,780,840,960,1020,840,960,1080,1140,1260,1020,1140,1260,1380,1500
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.max,3360,3420,3960,4140,4860,3420,3480,3840,3900,6180,6120,6720,6780,9300,9720,6240,6720,6780,9300,9720,8580,8580,8640,14760,14760,8580,8580,11160,17820,17820
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.range,3300,3360,3900,4080,4800,3360,3420,3780,3840,6120,6060,6660,6720,9240,9660,6180,6660,6720,9240,9660,8520,8520,8580,14700,14700,8520,8520,11100,17760,17760
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.positiveCount,1652,1652,1652,1652,1652,2003,2003,2003,2003,2003,2182,2182,2182,2182,2182,2236,2236,2236,2236,2236,2245,2245,2245,2245,2245,2248,2248,2248,2248,2248
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.positiveProportionCI_95.lowerLimit,0.9977684020996094,0.9977684020996094,0.9977684020996094,0.9977684020996094,0.9977684020996094,0.9981575012207031,0.9981575012207031,0.9981575012207031,0.9981575012207031,0.9981575012207031,0.9983100891113281,0.9983100891113281,0.9983100891113281,0.9983100891113281,0.9983100891113281,0.9983482360839844,0.9983482360839844,0.9983482360839844,0.9983482360839844,0.9983482360839844,0.9983558654785156,0.9983558654785156,0.9983558654785156,0.9983558654785156,0.9983558654785156,0.9983634948730469,0.9983634948730469,0.9983634948730469,0.9983634948730469,0.9983634948730469
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.negativeProportionCI_95.upperLimit,0.002231597900390625,0.002231597900390625,0.002231597900390625,0.002231597900390625,0.002231597900390625,0.001842498779296875,0.001842498779296875,0.001842498779296875,0.001842498779296875,0.001842498779296875,0.001689910888671875,0.001689910888671875,0.001689910888671875,0.001689910888671875,0.001689910888671875,0.001651763916015625,0.001651763916015625,0.001651763916015625,0.001651763916015625,0.001651763916015625,0.001644134521484375,0.001644134521484375,0.001644134521484375,0.001644134521484375,0.001644134521484375,0.001636505126953125,0.001636505126953125,0.001636505126953125,0.001636505126953125,0.001636505126953125
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.meanCI_95.lowerLimit,206.05659051556702,235.56265447924474,268.1358840104849,303.91107210392,338.666311182678,283.0831428022042,317.9286412992329,350.8815255404003,387.595868812458,427.26884594712743,393.51403638978906,438.3633482919246,479.3359667901447,524.2702422990249,572.2913497417911,512.472855685389,567.2770753064705,621.2444961592921,678.8827646130494,738.5718877128008,627.206793785748,695.0286613067012,767.653904240388,845.5924818281343,924.3438044503407,751.3233513577461,836.1968325275044,928.295093457437,1025.0625883605462,1125.7895340303442
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.meanCI_95.upperLimit,235.08142401227806,269.0620428573169,306.8035833018631,348.53444847719436,389.9051173887508,316.67721665860415,356.0004650412563,392.66315743513746,434.0117198046173,481.32825839635615,434.82693519591345,485.17469020486783,531.3698077286449,581.632599130857,637.002875739419,562.4287543324997,622.204141151491,683.460333894375,748.3980940631561,816.6517258829069,687.8221594436504,761.7553030585557,843.7135790558249,936.3941551429137,1025.1617634783893,821.7015596742829,913.5184699635967,1018.8223442649802,1133.1758458031554,1246.1855549376257
backtestResult.results.groupedByAll.sampleSize,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800
backtestResult.results.groupedByAll.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.mean,-0.0006632442311887666,-0.0007027588624944968,-0.0007485226607727444,-0.000750437538945645,-0.0007669920942036527,-0.0008768842345041435,-0.0009156140376037851,-0.0009460591950476864,-0.0009481211426778205,-0.0009578946840333671,-0.0010397843825546036,-0.001078294062919869,-0.0011169510997372889,-0.0011162561727254474,-0.001124957371796341,-0.0011611470168236715,-0.001201547489847715,-0.0012321124778652485,-0.001223102347019353,-0.0012309443737388973,-0.0012129155855584767,-0.0012702964245663645,-0.0013007515431259294,-0.0012791683252266041,-0.0012926639095459079,-0.0012860757555692894,-0.0013343471556661924,-0.0013738026941107258,-0.001353220499598924,-0.0013804198510882193
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.min,-0.01004468076359769,-0.0114378473061882,-0.011777929011993883,-0.013084755353705017,-0.014391581695415963,-0.01129335300784705,-0.012740823312646768,-0.014188293617446484,-0.015635763922246203,-0.01708323422704592,-0.013050926721494684,-0.0140271996888319,-0.0149075121918736,-0.015835804927062866,-0.01709417701726498,-0.013746234135433865,-0.015190113412900866,-0.016633992690367867,-0.01807787196783487,-0.019521751245301873,-0.013746234135433865,-0.015190113412900866,-0.016633992690367867,-0.01807787196783487,-0.019521751245301873,-0.013746234135433865,-0.015190113412900866,-0.016633992690367867,-0.01807787196783487,-0.019521751245301873
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.firstQuartile,-0.0015742004723856928,-0.00108232943805724,0,0,0,-0.0025794181890636614,-0.002530016117148131,-0.0024739645813608856,-0.0005903313481549084,0,-0.0034650890619233403,-0.0036014042293844284,-0.0037099568181471277,-0.00368117610928932,-0.003289735282058515,-0.004063746052310325,-0.004275473405893284,-0.004498658330278068,-0.004606788177684992,-0.004614810625837699,-0.0044130731590015055,-0.004720735263677271,-0.004979552810296441,-0.0051461662678339804,-0.005321855161422127,-0.0047781755014099075,-0.005126715286663045,-0.005487385481281462,-0.00573102799903433,-0.005981914399350694
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.median,0,0,4.036897171954844e-06,3.273165340101402e-05,4.976491765462574e-05,9.784498665032272e-05,0.00012668990212693425,0.00014343817988267269,0.0001741241142722015,0.00019433012762716322,0.00022432867219225418,0.0002683489132449317,0.0003126547821192292,0.0003539878972401044,0.00039361999482213613,0.00033690464016449277,0.0004006477131896116,0.00046773278920620256,0.0005388982726782755,0.0005920652607844624,0.00038670779714488875,0.0005255860787567191,0.0006461243034524935,0.0007754135086709035,0.0008554748023584771,7.49715029531665e-06,0.0005096410278443696,0.0007613924011656602,0.0009351445749866392,0.0010461201290656835
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.thirdQuartile,0.0003800400110368997,0.0004123680214310166,0.0004443208159944883,0.0004712111722439,0.0004988232814519455,0.0005608279940232146,0.0005950693166126142,0.0006195575828170829,0.0006451987898056367,0.0006755501415870987,0.0008635182684745392,0.0009152399289831431,0.0009507581321679672,0.000986971162584757,0.0010107124159854262,0.0012625366970147218,0.0013131181730194194,0.001363960713177488,0.0014162292012525086,0.0014619896578511456,0.0016932835631928132,0.0017534700928872836,0.0018084456624764648,0.0018593551293955317,0.001911627113802842,0.0021026278618206918,0.002190193082178184,0.0022653472335654374,0.0023437674263932016,0.0023968924471120248
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.max,0.006712301404130413,0.006289595650918662,0.006177464227223843,0.006177464227223843,0.006177464227223843,0.007177603811227026,0.007177603811227026,0.007177603811227026,0.007177603811227026,0.007177603811227026,0.007318320166508225,0.007318320166508225,0.009255875142829658,0.009255875142829658,0.009255875142829658,0.010359718559580063,0.010359718559580063,0.012302341608639362,0.012302341608639362,0.012302341608639362,0.013421943642262919,0.013421943642262919,0.015348808074449456,0.015348808074449456,0.015348808074449456,0.016566535204559626,0.016566535204559626,0.01839527454025955,0.01839527454025955,0.01846844551945857
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.range,0.016756982167728102,0.017727442957106862,0.017955393239217726,0.019262219580928858,0.020569045922639806,0.018470956819074076,0.019918427123873796,0.021365897428673508,0.022813367733473228,0.024260838038272947,0.020369246888002908,0.021345519855340125,0.02416338733470326,0.025091680069892524,0.026350052160094638,0.02410595269501393,0.02554983197248093,0.02893633429900723,0.030380213576474233,0.031824092853941235,0.027168177777696784,0.028612057055163787,0.031982800764817326,0.03342668004228433,0.03487055931975133,0.03031276933999349,0.03175664861746049,0.035029267230627416,0.03647314650809442,0.03799019676476044
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.stdDev,0.0020256505261620674,0.0022147938542809156,0.002398957237640259,0.002555874371974848,0.0027235891429209895,0.002456391684071336,0.002662770974936524,0.0028518564152432255,0.0030220737677448006,0.003196919993304079,0.0028962060877724093,0.003114247639985695,0.003331642854070549,0.003517425749399014,0.003707347177013916,0.003301431467629345,0.003543638243229934,0.0037815610878371465,0.003989937277594774,0.004203838674056352,0.0036586026865373686,0.0039215350927573585,0.0041795730061427025,0.00440334492464167,0.004643010578795704,0.004013077208528909,0.0042934180547076935,0.004577436112288361,0.004822721010473719,0.00508225755711556
backtestResult.results.groupedByAll.profitInfo.profitMargin.negativeCount,2571,2467,2388,2281,2205,2028,1917,1821,1714,1630,1889,1772,1672,1559,1466,2025,1899,1784,1659,1560,2205,2082,1962,1829,1728,2399,2267,2148,2010,1910
backtestResult.results.groupedByAll.profitInfo.profitMargin.positiveCount,2229,2333,2412,2519,2595,2772,2883,2979,3086,3170,2911,3028,3128,3241,3334,2775,2901,3016,3141,3240,2595,2718,2838,2971,3072,2401,2533,2652,2790,2890
backtestResult.results.groupedByAll.profitInfo.profitMargin.negativeProportion,0.535625,0.5139583333333333,0.4975,0.47520833333333334,0.459375,0.4225,0.399375,0.379375,0.3570833333333333,0.33958333333333335,0.3935416666666667,0.36916666666666664,0.34833333333333333,0.32479166666666665,0.30541666666666667,0.421875,0.395625,0.37166666666666665,0.345625,0.325,0.459375,0.43375,0.40875,0.38104166666666667,0.36,0.4997916666666667,0.47229166666666667,0.4475,0.41875,0.39791666666666664
backtestResult.results.groupedByAll.profitInfo.profitMargin.positiveProportion,0.464375,0.48604166666666665,0.5025,0.5247916666666667,0.540625,0.5775,0.600625,0.620625,0.6429166666666667,0.6604166666666667,0.6064583333333333,0.6308333333333334,0.6516666666666666,0.6752083333333333,0.6945833333333333,0.578125,0.604375,0.6283333333333333,0.654375,0.675,0.540625,0.56625,0.59125,0.6189583333333334,0.64,0.5002083333333334,0.5277083333333333,0.5525,0.58125,0.6020833333333333
backtestResult.results.groupedByAll.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.5213917398452759,0.49971264680226635,0.4832550239562988,0.4609925444920858,0.4451982736587525,0.40847490310668944,0.3854776811599731,0.36561790943145756,0.3435134474436442,0.32618104616800936,0.37968520005544026,0.3554924710591634,0.33484615325927736,0.3115444723765054,0.29240048090616866,0.40785133838653564,0.3817555475234986,0.3579735946655273,0.33216357707977295,0.3117542266845703,0.4451982736587525,0.41966914176940917,0.3947946453094483,0.36727646668752034,0.34640716552734374,0.485549709002177,0.458083856900533,0.43336198806762694,0.40474076271057124,0.3840336640675863
backtestResult.results.groupedByAll.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.5498143148422243,0.5281867106755573,0.5117501258850099,0.4894500017166138,0.47360088825225827,0.43662115097045895,0.41339257717132566,0.3932722043991089,0.37082242012023914,0.353179939587911,0.40752881526947016,0.38300368626912434,0.36200087229410804,0.3382497795422872,0.31866744200388586,0.4359937906265259,0.40961943149566654,0.38551596323649084,0.359269461631775,0.3384591102600098,0.47360088825225827,0.4479071140289307,0.42281041145324705,0.3949582179387411,0.3737646484375,0.51403786500295,0.4865319649378459,0.4617011451721192,0.4328564167022706,0.41192234357198076
backtestResult.results.groupedByAll.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.4501856851577759,0.47181328932444255,0.4882498741149902,0.5105499982833861,0.5263991117477416,0.5633788490295412,0.5866074228286743,0.6067277956008911,0.6291775798797605,0.6468200604120893,0.5924711847305296,0.6169963137308756,0.6379991277058916,0.6617502204577127,0.681332557996114,0.5640062093734741,0.5903805685043335,0.6144840367635092,0.6407305383682252,0.6615408897399904,0.5263991117477416,0.5520928859710694,0.5771895885467528,0.605041782061259,0.6262353515625002,0.48596213499705,0.5134680350621541,0.5382988548278809,0.5671435832977295,0.588077656428019
backtestResult.results.groupedByAll.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.478608260154724,0.5002873531977335,0.5167449760437011,0.5390074555079142,0.5548017263412477,0.5915250968933107,0.6145223188400266,0.6343820905685426,0.6564865525563557,0.6738189538319904,0.6203147999445597,0.6445075289408366,0.6651538467407228,0.6884555276234944,0.7075995190938313,0.5921486616134644,0.6182444524765014,0.6420264053344726,0.667836422920227,0.6882457733154297,0.5548017263412477,0.5803308582305908,0.6052053546905516,0.6327235333124797,0.6535928344726564,0.514450290997823,0.541916143099467,0.5666380119323731,0.5952592372894286,0.6159663359324137
backtestResult.results.groupedByAll.profitInfo.profitMargin.meanCI_95.lowerLimit,-0.0007205502151403916,-0.0007654157420649589,-0.0008163895525121186,-0.0008227436420226977,-0.000844042875520194,-0.0009463759561057969,-0.0009909442630231114,-0.0010267386784301974,-0.0010336161027404206,-0.0010483360723502456,-0.0011217185254104012,-0.001166396636870045,-0.0012112038197707139,-0.0012157647211856794,-0.0012298388284371319,-0.0012545450518044697,-0.0013017975940360482,-0.0013390934581542183,-0.001335978323721537,-0.0013498716558536109,-0.0013164180526090584,-0.0013812372922969256,-0.0014189923455354442,-0.0014037396717278595,-0.001424015436514289,-0.0013996063646938123,-0.0014558086530780177,-0.0015032991087204977,-0.0014896560640064737,-0.0015241977467541116
backtestResult.results.groupedByAll.profitInfo.profitMargin.meanCI_95.upperLimit,-0.0006059382472371416,-0.0006401019829240346,-0.0006806557690333703,-0.0006781314358685923,-0.0006899413128871113,-0.0008073925129024901,-0.0008402838121844588,-0.0008653797116651754,-0.0008626261826152205,-0.0008674532957164886,-0.000957850239698806,-0.000990191488969693,-0.0010226983797038639,-0.0010167476242652154,-0.0010200759151555504,-0.0010677489818428734,-0.0011012973856593818,-0.0011251314975762787,-0.0011102263703171688,-0.0011120170916241838,-0.001109413118507895,-0.0011593555568358033,-0.0011825107407164145,-0.0011545969787253487,-0.0011613123825775268,-0.0011725451464447666,-0.0012128856582543672,-0.001244306279500954,-0.001216784935191374,-0.001236641955422327
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.summary.mean,0.0002371855011837367,0.0001976561730296409,0.000151890290354752,0.00014998377714874238,0.00013342526066476956,0.0001962902183624959,0.00015754751820293728,0.00012710361463575206,0.00012504570853246098,0.00011526431777818441,0.00012459614827936525,8.606047506681423e-05,4.739938981261157e-05,4.8093542464764245e-05,3.936217773444969e-05,3.093254610393455e-05,-9.507125979874265e-06,-4.007499847556674e-05,-3.105490676212088e-05,-3.8936962621911525e-05,-1.5088897554163177e-05,-7.252185240113132e-05,-0.00010298934977528438,-8.141640801413396e-05,-9.493850520214407e-05,-8.649643618696518e-05,-0.0001348081257769879,-0.0001743007268405533,-0.00015374902118599508,-0.00018099427776116582
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.summary.min,-0.008856021184766714,-0.010250860530890459,-0.010591350579748944,-0.011899746054550037,-0.013208141529350941,-0.010106192735292901,-0.011555401047262694,-0.013004609359232488,-0.01445381767120228,-0.015903025983172073,-0.011865876803609596,-0.012843322001846267,-0.01372469151409703,-0.01465409886934065,-0.015903025983172073,-0.012562019087367551,-0.014007632060184738,-0.015453245033001927,-0.016898858005819112,-0.0183444709786363,-0.012562019087367551,-0.014007632060184738,-0.015453245033001927,-0.016898858005819112,-0.0183444709786363,-0.012562019087367551,-0.014007632060184738,-0.015453245033001927,-0.016898858005819112,-0.0183444709786363
