,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.mean,-0.0034451538160696063,-0.003935638406726699,-0.0044535391005889385,-0.0050067421328320065,-0.005515642320282759,-0.00421586658718745,-0.004746914479946182,-0.005274398597990284,-0.005807562269773648,-0.006349720419817311,-0.004648885981772023,-0.005178249305841744,-0.005702080675297249,-0.006225629510436502,-0.006755441325528932,-0.004908814972844181,-0.005441026473872063,-0.00597727625831473,-0.006505715514105011,-0.007044658241085095,-0.005024730688924495,-0.005570491854302257,-0.006100123663254149,-0.006629168764117858,-0.0071784282191794686,-0.005094577276385393,-0.005643078266734246,-0.006175593691427181,-0.00671948455176039,-0.007278076029449295
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.stdDev,0.0021168083378856977,0.002344542577885142,0.00258211211839379,0.0028374113723155787,0.003062849462292084,0.0019446871785491107,0.002188497004866784,0.0024325504965805925,0.0026692769174742237,0.002920189619485629,0.0019696343503785986,0.002198160620350855,0.0024245241846619654,0.002649525305756067,0.002886326663360223,0.002073857737671888,0.002289099373500766,0.002531357552350584,0.00276397575610819,0.0030068926133776245,0.0020918242819044017,0.0023125825636677822,0.002554682754743856,0.0027829332144930054,0.003030009433866199,0.002146518804728554,0.002364230375865736,0.0026012391860302047,0.0028288656198850377,0.0030788277209827684
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.min,-0.011959661801726978,-0.013586616186581389,-0.0152135705714358,-0.016840524956290008,-0.018467479341144212,-0.012198464349706584,-0.013724045929545103,-0.015249627509383823,-0.016840524956290008,-0.018467479341144212,-0.013008193479932801,-0.01453252449697996,-0.016056855514027323,-0.017581186531074683,-0.019105517548121842,-0.01474297455417973,-0.01484576206058112,-0.016056855514027323,-0.017581186531074683,-0.019105517548121842,-0.0157520746226934,-0.017033438397608465,-0.018314802172523532,-0.020073767920598118,-0.02203648704993674,-0.0157520746226934,-0.017033438397608465,-0.018314802172523532,-0.020073767920598118,-0.02203648704993674
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.firstQuartile,-0.004648638881762709,-0.005251317828999642,-0.005924668072878954,-0.006703154069302806,-0.00735062380132162,-0.005403395312389595,-0.006088896288063867,-0.006769941003707629,-0.007477544629190095,-0.008202470595255102,-0.005878401098364043,-0.006587140234222689,-0.0072572529770663875,-0.007943713463252466,-0.008640217304901724,-0.006142326778541532,-0.006841603474675536,-0.007507050983090875,-0.0082437358784039,-0.008943707801400747,-0.006222993482206642,-0.006949338140018986,-0.0076037995122001465,-0.008328226287763637,-0.009048611447768033,-0.00626994577125487,-0.006985474427838705,-0.007653560293359112,-0.00837662112840779,-0.009085241294886054
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.median,-0.0032377277727826457,-0.0036885258746940323,-0.0041966352032259385,-0.0047191511606557695,-0.005192156116907154,-0.004029975937761057,-0.004504166476371765,-0.005013841134929352,-0.005542413402244293,-0.006070954806759082,-0.00445674055717943,-0.004950823789530423,-0.005463554193087646,-0.005978217710094127,-0.006480388917136684,-0.004692834550269457,-0.005171663446727983,-0.005661368652038572,-0.0061608859305150865,-0.006705280240953219,-0.00475727244513662,-0.005261041686158082,-0.005731967198942715,-0.006243214662730207,-0.006764351737151324,-0.004833181466819048,-0.005343226624004843,-0.0058298758149264995,-0.00634180030267229,-0.006844896505869147
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.thirdQuartile,-0.0022389303261041668,-0.0025394193016928177,-0.0029068104421586345,-0.003238509217376193,-0.0035465126111929126,-0.0029282316059546162,-0.0032795574176480375,-0.0035713087895394516,-0.003952714443489526,-0.004292826440001371,-0.0032871876282651183,-0.0036283683932409145,-0.003993752447242543,-0.004338580471038061,-0.0046719373964770276,-0.003540482173888179,-0.003892096876720637,-0.004237294031313066,-0.0045668241352615924,-0.004924878207735586,-0.0036212312672534463,-0.0039892094082044265,-0.004328088799608727,-0.004670866259819875,-0.005061111392630848,-0.0036431179492053293,-0.004013549958180861,-0.004357994013533819,-0.004733190842379147,-0.005127377694481122
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.max,0.015919621334925003,0.015278702696278236,0.014637784057631071,0.013996865418984105,0.01335594678033734,0.005292711279624116,0.004923506833441486,0.004554302387259047,0.004185097941076608,0.003815893494893978,0.005292711279624116,0.004923506833441486,0.004554302387259047,0.004185097941076608,0.003815893494893978,0.005292711279624116,0.004923506833441486,0.004554302387259047,0.004185097941076608,0.003815893494893978,0.002461241519305838,0.0020325025488812445,0.0016037635784566515,0.0011750246080324297,0.0007462856376078365,0.002461241519305838,0.0020325025488812445,0.0016037635784566515,0.0011750246080324297,0.0007462856376078365
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.summary.range,0.02787928313665198,0.028865318882859627,0.02985135462906687,0.030837390375274113,0.03182342612148155,0.0174911756293307,0.01864755276298659,0.01980392989664287,0.021025622897366616,0.02228337283603819,0.018300904759556917,0.019456031330421446,0.02061115790128637,0.02176628447215129,0.02292141104301582,0.020035685833803846,0.019769268894022606,0.02061115790128637,0.02176628447215129,0.02292141104301582,0.01821331614199924,0.01906594094648971,0.019918565750980183,0.021248792528630548,0.022782772687544577,0.01821331614199924,0.01906594094648971,0.019918565750980183,0.021248792528630548,0.022782772687544577
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.positiveCount,40,35,28,21,17,14,11,7,5,3,12,9,6,5,3,11,8,5,4,2,10,7,4,3,1,10,7,4,3,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.negativeCount,1327,1204,1106,1031,963,1468,1342,1236,1156,1087,1658,1533,1414,1308,1225,1891,1748,1609,1490,1399,2120,1970,1810,1690,1601,2307,2148,1990,1869,1776
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.positiveProportion,0.029261155815654718,0.02824858757062147,0.024691358024691357,0.019961977186311788,0.017346938775510204,0.009446693657219974,0.008130081300813009,0.0056315366049879325,0.004306632213608958,0.0027522935779816515,0.00718562874251497,0.005836575875486381,0.004225352112676056,0.003808073115003808,0.0024429967426710096,0.0057833859095688745,0.004555808656036446,0.0030978934324659233,0.002677376171352075,0.0014275517487508922,0.004694835680751174,0.0035407182599898838,0.002205071664829107,0.0017720023626698169,0.0006242197253433209,0.0043159257660768235,0.0032482598607888632,0.0020060180541624875,0.0016025641025641025,0.0005627462014631402
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.negativeProportion,0.9707388441843453,0.9717514124293786,0.9753086419753086,0.9800380228136882,0.9826530612244898,0.99055330634278,0.991869918699187,0.9943684633950121,0.9956933677863911,0.9972477064220183,0.9928143712574851,0.9941634241245136,0.995774647887324,0.9961919268849961,0.997557003257329,0.9942166140904312,0.9954441913439636,0.9969021065675341,0.9973226238286479,0.9985724482512491,0.9953051643192489,0.9964592817400101,0.9977949283351709,0.9982279976373302,0.9993757802746567,0.9956840742339231,0.9967517401392111,0.9979939819458375,0.9983974358974359,0.9994372537985369
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.020985020802852965,0.019755390404307915,0.01646592881944444,0.012393385738474334,0.01013457629145408,0.005170773237179488,0.004069010416666668,0.002268563329646018,0.0014004966085271319,0.0005671229931192661,0.003715615643712575,0.0026703474586575876,0.0015556227992957743,0.001238367526656512,0.0005010051913680782,0.0028888690358832804,0.0019709211275626424,0.0010074204228624536,0.000729480421686747,0.00017565578158458247,0.0022511370305164317,0.001428043595093576,0.0005986425027563397,0.00036339892203189606,1.4630149812734083e-05,0.0020694526866637895,0.0013100891821345708,0.000544602557673019,0.00032865084134615387,1.3189364096792346e-05
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.03963346837119804,0.03906913800428143,0.035491990454402975,0.030351403094969767,0.02762913995859574,0.015798622780000632,0.014498020575298528,0.011567917545284847,0.010023026708689976,0.008021107944873495,0.012521915093153535,0.011051170556925614,0.00917490032357229,0.008866100209592772,0.007119806271034266,0.010323170482422902,0.008956900490172087,0.007216412190906473,0.006843286026593353,0.005149190550102326,0.008616917569872358,0.0072848908998897465,0.005634534976711084,0.0051724906511301134,0.0034720198194334714,0.007920449182397598,0.006681742303056119,0.005131601928588501,0.004676091365325145,0.003128592727824283
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.9603665316288021,0.9609308619957186,0.9645080095455971,0.9696485969050301,0.9723708600414043,0.9842013772199993,0.9855019794247015,0.988432082454715,0.98997697329131,0.9919788920551263,0.9874780849068465,0.9889488294430744,0.9908250996764277,0.9911338997904071,0.9928801937289656,0.9896768295175773,0.9910430995098278,0.9927835878090936,0.9931567139734067,0.9948508094498978,0.9913830824301277,0.9927151091001102,0.9943654650232889,0.9948275093488699,0.9965279801805667,0.9920795508176024,0.9933182576969438,0.9948683980714117,0.9953239086346748,0.9968714072721756
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.9790149791971472,0.980244609595692,0.9835340711805556,0.9876066142615256,0.989865423708546,0.9948292267628205,0.9959309895833333,0.997731436670354,0.9985995033914727,0.9994328770068808,0.9962843843562875,0.9973296525413424,0.9984443772007042,0.9987616324733434,0.999498994808632,0.9971111309641167,0.9980290788724375,0.9989925795771375,0.9992705195783133,0.9998243442184154,0.9977488629694837,0.9985719564049063,0.9994013574972437,0.9996366010779681,0.9999853698501873,0.9979305473133363,0.9986899108178655,0.999455397442327,0.999671349158654,0.9999868106359031
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.meanCI_95.lowerLimit,-0.0035573694459511565,-0.004066188907569724,-0.004603827216519753,-0.005178205167738349,-0.005707407029153705,-0.0043148771935905645,-0.004863529134372907,-0.005409631501135733,-0.005961106532146966,-0.0065230824064886435,-0.0047433537043465365,-0.005287966150130129,-0.005828187450401335,-0.006368944554041572,-0.006916878061919862,-0.005002017948135772,-0.005548094171087156,-0.006100773654039538,-0.006645872581533016,-0.007202112684806473,-0.005113567195027575,-0.005672433111097901,-0.006217687677390296,-0.006761734222073862,-0.0073268059743038915,-0.005181980560645249,-0.005742899338150956,-0.00628976941751275,-0.006847633624106735,-0.007421228136785643
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin.meanCI_95.upperLimit,-0.003332938186188056,-0.003805087905883674,-0.004303250984658124,-0.004835279097925664,-0.005323877611411813,-0.004116855980784336,-0.0046302998255194575,-0.005139165694844834,-0.005654018007400331,-0.006176358433145978,-0.00455441825919751,-0.005068532461553359,-0.005575973900193163,-0.006082314466831432,-0.006594004589138002,-0.00481561199755259,-0.00533395877665697,-0.005853778862589922,-0.006365558446677006,-0.006887203797363717,-0.004935894182821416,-0.005468550597506613,-0.0059825596491180025,-0.006496603306161854,-0.007030050464055046,-0.005007173992125537,-0.005543257195317536,-0.006061417965341613,-0.006591335479414046,-0.007134923922112947
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.summary.mean,-0.0022460544964384905,-0.0027367713631644285,-0.0032549342128383478,-0.0038083533723710676,-0.0043175980782205635,-0.0030170150588014343,-0.003548324464370829,-0.004076090702740066,-0.004609487755317381,-0.0051519961684856575,-0.0034500947666420215,-0.003979722103059628,-0.00450388573041836,-0.0050277377919718735,-0.005557995016344866,-0.00371017156515402,-0.0042427010966633,-0.004779300274594482,-0.0053080657096631146,-0.005847500149611568,-0.0038261789570968588,-0.004372278563818433,-0.004902305963431663,-0.005431687452615817,-0.005981427625561636,-0.0038959936271132445,-0.004444817428325206,-0.004977700072361628,-0.005521920084805831,-0.00608096634172164
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.summary.stdDev,0.0021176531447446877,0.0023457110712508007,0.0025835726190388563,0.002839074026171924,0.003064879060024855,0.001945594647506032,0.0021897185498513886,0.0024340904122522413,0.0026710892926901523,0.0029223851355031703,0.001970431775196583,0.0021992158405132324,0.0024258843088615306,0.002651191373362273,0.002888537974430311,0.0020747393090949657,0.0022903303095570325,0.002532898820211378,0.0027658664128917365,0.003009282097104794,0.002092829344373005,0.002313926007288799,0.002556381324932069,0.0027849807857842257,0.0030324993354663233,0.002147440361752106,0.002365413036803147,0.0026027286712144247,0.002830650009394881,0.003080978252248965
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.summary.min,-0.01074603838161697,-0.012371041591914263,-0.013996044802211557,-0.01562104801250885,-0.017246051222805935,-0.011012390862834186,-0.012539804239646693,-0.0140672176164594,-0.01562104801250885,-0.017246051222805935,-0.011823092251371613,-0.013349253563816466,-0.014875414876261518,-0.016401576188706572,-0.017927737501151425,-0.01352601316155046,-0.013662867238160417,-0.014875414876261518,-0.016401576188706572,-0.017927737501151425,-0.014570268028284117,-0.015853170362864877,-0.017136072697445635,-0.018897150471633404,-0.02086222627793341,-0.014570268028284117,-0.015853170362864877,-0.017136072697445635,-0.018897150471633404,-0.02086222627793341
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.summary.firstQuartile,-0.0034535001651909286,-0.0040457395945454515,-0.004730351238100648,-0.005510482251095047,-0.006151472641078454,-0.0042057139426659555,-0.004894958779378187,-0.005577349377936654,-0.006279133482976186,-0.007009466552923469,-0.004680207150886328,-0.0053903104428985205,-0.0060593683330125245,-0.0067393649324792755,-0.0074498713580996275,-0.004944047288955218,-0.005647500735824473,-0.006314927156776088,-0.007038502020465586,-0.007739902042597426,-0.005025726989216585,-0.005755893875802744,-0.006410994109887607,-0.00713750572697235,-0.007854268611221064,-0.005071434181827349,-0.005789151897773306,-0.006451267199982687,-0.007169984344467859,-0.007892904301952967
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.summary.median,-0.0020355990143736467,-0.0024854701163091884,-0.0030008219811983776,-0.0035142111432733677,-0.003992153445575839,-0.002834094379951812,-0.0033088542888308286,-0.0038113294551702565,-0.004336486062565335,-0.004864393597716408,-0.0032572322477603935,-0.0037533142725717492,-0.004263547653798581,-0.004784675445987778,-0.005283833002917248,-0.0034965234711951476,-0.0039731094650264885,-0.0044645483170894255,-0.004961243046960611,-0.005512610975683313,-0.0035562220663074577,-0.004057929559411198,-0.004531546937839288,-0.005037541614350903,-0.0055717534002337876,-0.0036357528119194266,-0.004145687227042107,-0.0046331572056658235,-0.005141801937124996,-0.005644388796656558
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.summary.thirdQuartile,-0.0010408982232336514,-0.0013370933940753127,-0.0017066997717969127,-0.002038313902597243,-0.0023447489097712165,-0.0017288459097891083,-0.0020827748169887374,-0.0023677453570514436,-0.002748693598664218,-0.0030899727983423764,-0.002088008592857223,-0.0024320046170471215,-0.0027951320511266173,-0.0031405336109407212,-0.0034743754810490023,-0.0023423143495635945,-0.002691899446114334,-0.0030416614045746743,-0.0033715871820519236,-0.003724149143729232,-0.0024211482630981216,-0.00278514479568213,-0.003124454781979779,-0.003468005980963895,-0.0038574978135827434,-0.0024464498344077224,-0.002809456154513262,-0.0031534871248506645,-0.003530358745882206,-0.003932813809383413
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.summary.max,0.01709980967631833,0.01645965967885317,0.01581950968138781,0.015179359683922452,0.014539209686457293,0.006485644266296469,0.006116882599781451,0.0057481209332666235,0.005379359266751796,0.005010597600236779,0.006485644266296469,0.006116882599781451,0.0057481209332666235,0.005379359266751796,0.005010597600236779,0.006485644266296469,0.006116882599781451,0.0057481209332666235,0.005379359266751796,0.005010597600236779,0.003657570232254893,0.003229345440087903,0.002801120647920913,0.002372895855754108,0.001944671063587118,0.003657570232254893,0.003229345440087903,0.002801120647920913,0.002372895855754108,0.001944671063587118
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.summary.range,0.0278458480579353,0.028830701270767433,0.029815554483599366,0.030800407696431303,0.03178526090926323,0.017498035129130656,0.018656686839428144,0.019815338549726023,0.021000407279260648,0.022256648823042714,0.01830873651766808,0.019466136163597915,0.02062353580952814,0.021780935455458367,0.022938335101388204,0.02001165742784693,0.019779749837941868,0.02062353580952814,0.021780935455458367,0.022938335101388204,0.01822783826053901,0.01908251580295278,0.019937193345366547,0.021270046327387514,0.022806897341520527,0.01822783826053901,0.01908251580295278,0.019937193345366547,0.021270046327387514,0.022806897341520527
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.positiveCount,127,96,77,69,62,54,43,33,27,25,34,27,22,21,19,35,29,23,21,19,35,29,22,20,18,36,31,23,21,18
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.negativeCount,1240,1143,1057,983,918,1428,1310,1210,1134,1065,1636,1515,1398,1292,1209,1867,1727,1591,1473,1382,2095,1948,1792,1673,1584,2281,2124,1971,1851,1759
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.positiveProportion,0.09290416971470374,0.0774818401937046,0.06790123456790123,0.0655893536121673,0.06326530612244897,0.03643724696356275,0.031781226903178125,0.02654867256637168,0.023255813953488372,0.022935779816513763,0.02035928143712575,0.017509727626459144,0.015492957746478873,0.015993907083015995,0.015472312703583062,0.01840168243953733,0.01651480637813212,0.014250309789343246,0.014056224899598393,0.013561741613133477,0.01643192488262911,0.014668689934243804,0.012127894156560088,0.011813349084465446,0.011235955056179775,0.015537332757876565,0.014385150812064965,0.011534603811434303,0.011217948717948718,0.010129431626336522
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.negativeProportion,0.9070958302852963,0.9225181598062954,0.9320987654320988,0.9344106463878327,0.936734693877551,0.9635627530364372,0.9682187730968219,0.9734513274336283,0.9767441860465116,0.9770642201834863,0.9796407185628743,0.9824902723735408,0.9845070422535211,0.984006092916984,0.9845276872964169,0.9815983175604627,0.9834851936218679,0.9857496902106567,0.9859437751004017,0.9864382583868665,0.9835680751173709,0.9853313100657562,0.9878721058434399,0.9881866509155346,0.9887640449438202,0.9844626672421234,0.9856148491879351,0.9884653961885657,0.9887820512820513,0.9898705683736635
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.07803916233512023,0.06320463831719128,0.053955454885223755,0.05138980299800975,0.04884294782366072,0.027492507749240887,0.02309492721614006,0.01834619572732301,0.015378020530523256,0.014897617725057342,0.014141151291167664,0.011571980635943582,0.009732270576584507,0.009929810964870528,0.009341559891592018,0.012853323598514722,0.011083789729854783,0.009056044038491324,0.008719938347138556,0.00818141199366524,0.01146945147447183,0.009844782380184623,0.007618425699421169,0.0072304849010632,0.00667409146769663,0.010905720624730254,0.009794967191125289,0.007324586062876129,0.006959181565504808,0.006009404016601013
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.10954473309911072,0.09380003441909901,0.0841400005199291,0.08227474879855894,0.0803709769735531,0.04727688685119877,0.042569827962961354,0.037083651112244195,0.03365503355514171,0.03367385514285587,0.02833784640192272,0.02537657593010928,0.02336093204122194,0.02434585699123548,0.024054030253755153,0.025497510731533626,0.02363177801319027,0.02130846167733383,0.02140913047943728,0.021098957157066937,0.02277658131200943,0.021002167936642484,0.018304355877894155,0.018187798344025723,0.017697109265273875,0.021444619499407402,0.02035950839934382,0.01725475001359058,0.017098347345987957,0.015963438996855435
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.8904552669008892,0.906199965580901,0.9158599994800709,0.9177252512014409,0.9196290230264468,0.9527231131488012,0.9574301720370386,0.9629163488877559,0.9663449664448581,0.9663261448571443,0.9716621535980774,0.9746234240698906,0.976639067958778,0.9756541430087645,0.9759459697462449,0.9745024892684664,0.97636822198681,0.9786915383226662,0.9785908695205627,0.978901042842933,0.9772234186879907,0.9789978320633577,0.9816956441221059,0.9818122016559743,0.982302890734726,0.9785553805005924,0.9796404916006562,0.9827452499864094,0.9829016526540121,0.9840365610031445
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.9219608376648798,0.9367953616828086,0.9460445451147763,0.9486101970019902,0.9511570521763395,0.9725074922507592,0.9769050727838601,0.981653804272677,0.9846219794694767,0.9851023822749427,0.9858588487088324,0.9884280193640563,0.9902677294234155,0.9900701890351296,0.990658440108408,0.9871466764014853,0.9889162102701452,0.9909439559615087,0.9912800616528614,0.9918185880063347,0.9885305485255282,0.9901552176198154,0.9923815743005787,0.9927695150989368,0.9933259085323033,0.9890942793752697,0.9902050328088747,0.9926754139371239,0.9930408184344954,0.993990595983399
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,-0.0023583149109763146,-0.002867386928892842,-0.003405307335105138,-0.003979916880433678,-0.004509489860009438,-0.003116071867520637,-0.0036650042091522267,-0.00421140921449556,-0.004763136270574261,-0.0053254884956718766,-0.0035446007353541822,-0.004089491616577538,-0.004630063249661702,-0.005171142954569622,-0.005719555434800904,-0.0038034141598843364,-0.004349826368263537,-0.004902872864187792,-0.0054483186494625425,-0.00600507971746587,-0.003915058146631285,-0.004474279041129406,-0.005019948144114809,-0.005564350446949807,-0.006129927309682641,-0.003983434435903663,-0.004544688433319921,-0.0050919411761538354,-0.005650149990917761,-0.006224218439414886
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,-0.0021337940819006664,-0.002606155797436015,-0.0031045610905715577,-0.003636789864308457,-0.004125706296431689,-0.0029179582500822314,-0.003431644719589431,-0.003940772190984571,-0.0044558392400605015,-0.0049785038412994385,-0.0033555887979298607,-0.0038699525895417187,-0.0043777082111750186,-0.004884332629374125,-0.005396434597888828,-0.0036169289704237034,-0.004135575825063064,-0.004655727685001172,-0.005167812769863687,-0.005689920581757267,-0.003737299767562433,-0.004270278086507461,-0.004784663782748516,-0.005299024458281828,-0.00583292794144063,-0.003808552818322826,-0.004344946423330492,-0.00486345896856942,-0.005393690178693901,-0.005937714244028394
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.negativeCount,1367,1239,1134,1052,980,1482,1353,1243,1161,1090,1670,1542,1420,1313,1228,1902,1756,1614,1494,1401,2130,1977,1814,1693,1602,2317,2155,1994,1872,1777
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
