,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.median,0.0013626312717083,0.001391758080281387,0.0014207257562763754,0.0014474493356341806,0.0014745551969105382,0.001457958940385672,0.001482096599085351,0.0015068024401469282,0.0015351999863472078,0.0015693323854816352,0.0015776354842064952,0.0016244350095274917,0.0016543720201538108,0.0016931701971380528,0.001724094387197261,0.0017813741602892878,0.0018409615548780416,0.0018950320479026316,0.00194595028963406,0.0019860879999999484,0.0018872622381679,0.001999483478450221,0.002080328017426319,0.002170550478432385,0.0022518765578457976,0.0018234732723405912,0.002098223770564259,0.002251651626769987,0.002392417056668545,0.0024981292500000423
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.thirdQuartile,0.001856060931465559,0.0018725652401760688,0.001893897170751042,0.0019254649810549185,0.001959957843193102,0.0020216728428633403,0.002040394181875228,0.002068043347828516,0.0020907203756358635,0.0021156306112824173,0.002345570389506121,0.0023870885747341686,0.002415587895336687,0.0024380971148565732,0.0024787226708004235,0.0027975978226865185,0.0028281349243444408,0.002870635613061645,0.002894629677372428,0.0029346471367147015,0.003204278038454301,0.0032589317322512515,0.0032947059184327077,0.0033461260126813283,0.003423328778682599,0.0036089902293795846,0.003707536455622975,0.0037827040451438336,0.0038506906005098206,0.003929818655487867
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.max,0.01044236370027355,0.009914485507512751,0.009386607314751738,0.00885872912199094,0.008353812540137479,0.009453533548518082,0.009453533548518082,0.009453533548518082,0.009453533548518082,0.009453533548518082,0.010553254556898477,0.010553254556898477,0.010553254556898477,0.010553254556898477,0.010553254556898477,0.01165297556527908,0.01165297556527908,0.01165297556527908,0.01165297556527908,0.01165297556527908,0.012752696573659685,0.012752696573659685,0.012752696573659685,0.012752696573659685,0.012752696573659685,0.013852417582040288,0.013852417582040288,0.013852417582040288,0.013852417582040288,0.013852417582040288
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.range,0.021486906902878456,0.022704727512223,0.023922548121567338,0.025140368730911668,0.026381150951163553,0.020498076751122987,0.02224377555322833,0.023989474355333683,0.025735173157438812,0.027480871959544156,0.021597797759503382,0.02334349656160873,0.025089195363714074,0.026834894165819207,0.02858059296792455,0.027220374163316154,0.028973882258591602,0.030727390353867054,0.03248089844914229,0.034234406544417735,0.02933800465210222,0.030885017462180323,0.03243203027225842,0.033979043082336735,0.03552605589241483,0.030437725660482827,0.03198473847056092,0.03353175128063902,0.035078764090717335,0.03662577690079543
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.positiveCount,1152,1174,1212,1257,1292,1397,1439,1494,1542,1587,1480,1536,1596,1641,1684,1447,1504,1561,1612,1660,1339,1399,1460,1514,1565,1234,1300,1360,1414,1467
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.negativeCount,596,574,536,491,456,668,626,571,523,478,758,702,642,597,554,840,783,726,675,627,960,900,839,785,734,1066,1000,940,886,833
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.positiveProportion,0.6590389016018307,0.6716247139588101,0.6933638443935927,0.7191075514874142,0.7391304347826086,0.6765133171912833,0.6968523002421307,0.7234866828087168,0.7467312348668281,0.7685230024213076,0.6613047363717605,0.6863270777479893,0.7131367292225201,0.7332439678284183,0.7524575513851653,0.6327066025360735,0.6576300830782684,0.6825535636204635,0.7048535198950591,0.7258417140358548,0.5824271422357546,0.60852544584602,0.6350587211831231,0.6585471944323619,0.6807307525010874,0.5365217391304348,0.5652173913043478,0.591304347826087,0.6147826086956522,0.6378260869565218
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.negativeProportion,0.34096109839816935,0.32837528604118993,0.30663615560640733,0.2808924485125858,0.2608695652173913,0.32348668280871673,0.30314769975786926,0.2765133171912833,0.2532687651331719,0.2314769975786925,0.3386952636282395,0.3136729222520107,0.2868632707774799,0.2667560321715818,0.24754244861483468,0.36729339746392653,0.3423699169217315,0.3174464363795365,0.295146480104941,0.27415828596414515,0.4175728577642453,0.39147455415397997,0.3649412788168769,0.34145280556763813,0.31926924749891256,0.46347826086956523,0.43478260869565216,0.40869565217391307,0.38521739130434784,0.36217391304347823
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.63627935274242,0.6490505358174409,0.6711487148119055,0.6973953007014995,0.7178681415060292,0.6558548657137891,0.676519112205967,0.7036458862895829,0.727392404477764,0.7497162585685674,0.6412721553799081,0.666646594336461,0.693906216455209,0.7143998798032869,0.7340324681395394,0.6125724835848256,0.6377740417133526,0.6630333607302099,0.685685044769434,0.7070604932323835,0.5619556315829827,0.5882322884684491,0.6150047962641707,0.6387539001172808,0.6612367119774604,0.5158872322414234,0.5446694415548574,0.5708907417629077,0.594543450396994,0.6178015634287959
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.6812620359372766,0.6936237937525698,0.7149288779810855,0.7400793341804697,0.7595865000849185,0.6966670666710804,0.7166270258351619,0.7426885276960693,0.7653700784678611,0.7865682902116755,0.680915014353898,0.7055152299896322,0.7318141824758085,0.7514751730911213,0.7702217136141016,0.6525043309073704,0.6770822068828654,0.7016044186357332,0.7234938287505637,0.744043354389706,0.6026858229801001,0.6285453885988131,0.6547742149216966,0.6779367912328984,0.6997643363325428,0.5570627030082371,0.5856011432150134,0.6114878115446671,0.6347294351328974,0.6574970776101816
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.3187379640627235,0.3063762062474301,0.2850711220189145,0.2599206658195303,0.2404134999150815,0.30333293332891953,0.2833729741648381,0.2573114723039308,0.23462992153213907,0.21343170978832476,0.31908498564610205,0.2944847700103679,0.26818581752419157,0.24852482690887862,0.22977828638589842,0.3474956690926295,0.32291779311713453,0.29839558136426675,0.2765061712494364,0.2559566456102939,0.3973141770199,0.37145461140118674,0.34522578507830337,0.32206320876710154,0.30023566366745724,0.442937296991763,0.41439885678498645,0.38851218845533286,0.36527056486710263,0.3425029223898183
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.36372064725758,0.350949464182559,0.3288512851880945,0.3026046992985008,0.2821318584939707,0.34414513428621085,0.32348088779403283,0.2963541137104173,0.27260759552223623,0.2502837414314325,0.3587278446200918,0.3333534056635388,0.306093783544791,0.28560012019671327,0.26596753186046074,0.3874275164151744,0.36222595828664733,0.33696663926979,0.3143149552305661,0.2929395067676166,0.4380443684170172,0.4117677115315508,0.3849952037358294,0.36124609988271916,0.3387632880225394,0.4841127677585768,0.45533055844514264,0.42910925823709245,0.40545654960300614,0.3821984365712041
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0.00033738634938323725,0.0002313344490911271,0.00018404658563416393,0.00015641432049218502,0.00013553587483134262,0.0003004246187145122,0.0002267714084922215,0.00021543812832832733,0.0001965247568417889,0.00020488891034512894,0.00030049748143445745,0.00024598869136970513,0.00024061205559649943,0.00020934815079920918,0.0001973838288946712,0.00031678038209532913,0.00026222007799331826,0.00024260566704471543,0.00021638293088133666,0.00022070825180576064,0.00019475186239102768,0.00013997394897175683,0.00011248043352609722,9.942624652577793e-05,0.00010301257333768935,9.100360760815596e-05,4.948779512384591e-05,1.0911746035126719e-05,-1.685295148511938e-05,-1.8034977469337158e-05
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0.0005575807570819505,0.0004721682798206037,0.0004433957403323289,0.0004349935139452946,0.0004321801186461559,0.0005256411600796305,0.000470982426126733,0.0004750150215640967,0.0004736489659038771,0.0004972218491066315,0.0005478459217757445,0.0005120168390705458,0.0005225954277553715,0.0005085010548529187,0.0005129026069812839,0.0005957192230105376,0.0005602242974783991,0.0005580753343572748,0.000549423627383873,0.0005703890484557538,0.0005078578844272807,0.00047433174162407284,0.0004665876770957883,0.00047238423263413386,0.0004949483025988318,0.00043906034705127695,0.0004201575847252366,0.0004031905926247252,0.00039693486641794525,0.00041681833754897315
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.mean,0.6287185354691076,0.6510297482837525,0.6796338672768882,0.7082379862700237,0.7311212814645311,0.6668280871670709,0.6905569007263928,0.7181598062953984,0.7433414043583538,0.7661016949152535,0.6590705987488819,0.6845397676496874,0.7117962466487937,0.732797140303843,0.7520107238605895,0.632269348491473,0.6571928290336686,0.6825535636204647,0.7048535198950603,0.7258417140358548,0.5815571987820796,0.6080904741191826,0.6346237494562869,0.6585471944323628,0.6807307525010869,0.5356521739130435,0.5647826086956514,0.5908695652173913,0.6147826086956529,0.6378260869565224
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.stdDev,0.4832857924020079,0.4767809360018462,0.46675079590811286,0.4547034441190321,0.4435036406525689,0.4714615881020311,0.46237603595563714,0.4500048488454973,0.43689517678614376,0.42341079907037377,0.4741276095064376,0.46480276192432496,0.45302765272094453,0.44259803643982926,0.43194208111806165,0.4822929893691511,0.4747514789210308,0.4655845567912553,0.45620832887957347,0.44618669843489056,0.4934109028714231,0.48828286415909694,0.4816402699844611,0.47430015670996084,0.46629494038162195,0.4988357570826356,0.4958932657930253,0.49178031006384515,0.48675246779001796,0.4807332419854938
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.firstQuartile,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.median,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.thirdQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.max,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.range,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.positiveCount,1099,1138,1188,1238,1278,1377,1426,1483,1535,1582,1475,1532,1593,1640,1683,1446,1503,1561,1612,1660,1337,1398,1459,1514,1565,1232,1299,1359,1414,1467
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.negativeCount,649,610,560,510,470,688,639,582,530,483,763,706,645,598,555,841,784,726,675,627,962,901,840,785,734,1068,1001,941,886,833
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.positiveProportion,0.6287185354691075,0.6510297482837528,0.6796338672768879,0.7082379862700229,0.7311212814645309,0.6668280871670702,0.6905569007263922,0.7181598062953995,0.7433414043583535,0.7661016949152543,0.659070598748883,0.6845397676496873,0.7117962466487936,0.7327971403038427,0.7520107238605898,0.6322693484914735,0.6571928290336686,0.6825535636204635,0.7048535198950591,0.7258417140358548,0.5815571987820791,0.6080904741191823,0.6346237494562853,0.6585471944323619,0.6807307525010874,0.5356521739130434,0.5647826086956522,0.5908695652173913,0.6147826086956522,0.6378260869565218
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.negativeProportion,0.37128146453089245,0.3489702517162471,0.32036613272311215,0.2917620137299771,0.26887871853546913,0.3331719128329298,0.30944309927360775,0.2818401937046005,0.2566585956416465,0.23389830508474577,0.3409294012511171,0.3154602323503128,0.28820375335120646,0.26720285969615726,0.2479892761394102,0.36773065150852646,0.34280717096633145,0.3174464363795365,0.295146480104941,0.27415828596414515,0.4184428012179208,0.39190952588081773,0.36537625054371464,0.34145280556763813,0.31926924749891256,0.4643478260869565,0.43521739130434783,0.4091304347826087,0.38521739130434784,0.36217391304347823
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0.6055838499789379,0.6281568845840557,0.6571845659129407,0.6863027742852881,0.7096710336017391,0.6460329531468723,0.6701176345492679,0.6982130535578325,0.7239258976305945,0.7472314608299127,0.6390101575127024,0.6648321961376474,0.6925367145691737,0.713942172380299,0.7335736323297821,0.6121298485986519,0.6373299338904125,0.6630333607302099,0.685685044769434,0.7070604932323835,0.5610807700072127,0.5877932647665254,0.6145641929224918,0.6387539001172808,0.6612367119774604,0.5150184166949727,0.5442332292639691,0.5704529372505519,0.594543450396994,0.6178015634287959
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,0.6514222474611051,0.673391512384131,0.7014801234893449,0.7294692643992688,0.7517869019672034,0.6871505774250907,0.7104589799414534,0.7374821328077709,0.7620652316557581,0.7842143947795288,0.6787113909001219,0.7037602374338485,0.7304994107571109,0.7510425748305196,0.7697842472679812,0.6520682010892493,0.676654103441326,0.7016044186357332,0.7234938287505637,0.744043354389706,0.601826160459116,0.628114721058451,0.6543404411989587,0.6779367912328984,0.6997643363325428,0.5561962492569634,0.5851668216871179,0.6110557722008746,0.6347294351328974,0.6574970776101816
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0.3485777525388949,0.3266084876158691,0.29851987651065515,0.27053073560073115,0.2482130980327964,0.3128494225749092,0.28954102005854654,0.26251786719222914,0.23793476834424182,0.21578560522047138,0.3212886090998781,0.2962397625661515,0.2695005892428892,0.24895742516948027,0.23021575273201866,0.3479317989107506,0.3233458965586741,0.29839558136426675,0.2765061712494364,0.2559566456102939,0.39817383954088403,0.37188527894154894,0.34565955880104127,0.32206320876710154,0.30023566366745724,0.4438037507430368,0.41483317831288213,0.3889442277991253,0.36527056486710263,0.3425029223898183
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,0.394416150021062,0.37184311541594406,0.3428154340870594,0.31369722571471187,0.29032896639826095,0.3539670468531279,0.32988236545073213,0.30178694644216764,0.27607410236940544,0.2527685391700874,0.3609898424872977,0.3351678038623527,0.30746328543082646,0.28605782761970083,0.26642636767021777,0.387870151401348,0.36267006610958763,0.33696663926979,0.3143149552305661,0.2929395067676166,0.4389192299927873,0.41220673523347445,0.38543580707750824,0.36124609988271916,0.3387632880225394,0.48498158330502716,0.4557667707360309,0.429547062749448,0.40545654960300614,0.3821984365712041
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,0.6060622146808815,0.6286783735866392,0.6577527031158329,0.6869215990402855,0.710329938306211,0.6464931723196946,0.6706138607080606,0.6987503559539229,0.7244973957659657,0.7478392897440983,0.6394269899658576,0.6652824971734641,0.6930268314122376,0.7144598351108183,0.7341149061771577,0.6125026590924414,0.6377352270522719,0.6634716662553044,0.6861559055050831,0.7075548343250838,0.5613876897103806,0.5881305875400682,0.6149353969326325,0.6391588889494524,0.6616696819503917,0.5152653425756781,0.5445160335203217,0.5707710817106285,0.5948896071956871,0.6181790841435313
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.meanCI_95.upperLimit,0.6513748562573337,0.6733811229808657,0.7015150314379436,0.7295543734997618,0.7519126246228512,0.6871630020144471,0.7104999407447249,0.737569256636874,0.7621854129507419,0.7843641000864087,0.6787142075319061,0.7037970381259107,0.7305656618853498,0.7511344454968677,0.7699065415440214,0.6520360378905046,0.6766504310150653,0.701635460985625,0.7235511342850375,0.7441285937466259,0.6017267078537786,0.628050360698297,0.6543121019799412,0.6779354999152731,0.6997918230517822,0.556039005250409,0.5850491838709811,0.6109680487241541,0.6346756101956188,0.6574730897695136
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.mean,3.360411899313496,3.8209382151029727,4.332379862700228,4.921624713958807,5.399885583524023,4.571428571428571,5.10799031476998,5.656174334140441,6.274092009685225,6.821307506053268,6.00580875781948,6.674709562109041,7.337354781054507,8.045576407506708,8.63181411974978,7.595977262789677,8.38653257542632,9.167031045037175,10.009619588981197,10.827284652383025,9.250543714658543,10.228360156589819,11.249673771204874,12.394954327968671,13.396694214876009,10.968260869565215,12.153913043478267,13.406086956521733,14.703043478260867,15.966956521739158
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.stdDev,4.589062711219551,5.325412591346808,6.012574464277183,6.890934729468846,7.638343607140377,5.744634937468528,6.542678839378788,7.331633560623942,8.183839243818387,9.171520802584231,7.034525129849224,7.896831088688617,8.906364777228816,9.893653366490526,10.806639932123359,8.536594146879024,9.453304337959858,10.514377818919352,11.572317943853418,13.431573408706104,10.155185919186557,11.226389224536826,12.813326111775394,14.684399362107069,16.518579023289675,11.641533746843423,13.223634626573238,15.127279553254132,16.95328097566306,19.067238557523346
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,3,4,4,4,5
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.median,2,2,2,2,2,2,3,3,3,3,3,4,4,4,5,5,5,5,6,6,6,6,7,8,8,7,8,8,9,10
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.thirdQuartile,4,5,5,6,6,6,6,7,8,8,8,8,9,10,11,10,11,12,13,13,12,13,14,15,16,14,16,17,19,20
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.max,51,53,53,53,55,53,54,66,66,66,54,57,98,98,99,68,69,98,98,155,88,91,147,171,171,89,172,172,172,222
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.range,50,52,52,52,54,52,53,65,65,65,53,56,97,97,98,67,68,97,97,154,87,90,146,170,170,88,171,171,171,221
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.positiveCount,1748,1748,1748,1748,1748,2065,2065,2065,2065,2065,2238,2238,2238,2238,2238,2287,2287,2287,2287,2287,2299,2299,2299,2299,2299,2300,2300,2300,2300,2300
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9978904724121094,0.9978904724121094,0.9978904724121094,0.9978904724121094,0.9978904724121094,0.9982185363769531,0.9982185363769531,0.9982185363769531,0.9982185363769531,0.9982185363769531,0.9983558654785156,0.9983558654785156,0.9983558654785156,0.9983558654785156,0.9983558654785156,0.9983863830566406,0.9983863830566406,0.9983863830566406,0.9983863830566406,0.9983863830566406,0.9983940124511719,0.9983940124511719,0.9983940124511719,0.9983940124511719,0.9983940124511719,0.9983940124511719,0.9983940124511719,0.9983940124511719,0.9983940124511719,0.9983940124511719
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.002109527587890625,0.002109527587890625,0.002109527587890625,0.002109527587890625,0.002109527587890625,0.001781463623046875,0.001781463623046875,0.001781463623046875,0.001781463623046875,0.001781463623046875,0.001644134521484375,0.001644134521484375,0.001644134521484375,0.001644134521484375,0.001644134521484375,0.001613616943359375,0.001613616943359375,0.001613616943359375,0.001613616943359375,0.001613616943359375,0.001605987548828125,0.001605987548828125,0.001605987548828125,0.001605987548828125,0.001605987548828125,0.001605987548828125,0.001605987548828125,0.001605987548828125,0.001605987548828125,0.001605987548828125
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.meanCI_95.lowerLimit,3.1452777519057626,3.5712841638230026,4.050511829401108,4.5985793643622115,5.04180188693127,4.323653004487996,4.8257937998681015,5.339948902610293,5.921109543356181,6.425724707267276,5.714360934797827,6.347535490357969,6.96835465987423,7.63567187490945,8.184083587232125,7.246106522915012,7.999090637098775,8.736101205392403,9.53533026803918,10.276794088426328,8.835422943451753,9.769451044551563,10.72589430920657,11.794689671426111,12.721452489322495,10.492485062327267,11.613478632008773,12.78785281338616,14.010182802259742,15.187700882939502
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.meanCI_95.upperLimit,3.5755460467212297,4.070592266382943,4.614247895999348,5.244670063555403,5.757969280116776,4.819204138369146,5.390186829671858,5.9723997656705885,6.627074476014268,7.21689030483926,6.297256580841133,7.001883633860113,7.706354902234784,8.455480940103966,9.079544652267435,7.945848002664341,8.773974513753867,9.597960884681948,10.483908909923214,11.377775216339721,9.665664485865332,10.687269268628075,11.773453233203178,12.995218984511231,14.071935940429523,11.444036676803163,12.694347454947762,14.024321099657307,15.395904154261991,16.746212160538814
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.mean,201.62471395881002,229.25629290617834,259.9427917620137,295.2974828375284,323.99313501144195,274.28571428571405,306.47941888619863,339.3704600484259,376.4455205811138,409.27845036319644,360.3485254691694,400.48257372654126,440.2412868632707,482.73458445040217,517.9088471849869,455.75863576738107,503.1919545255793,550.02186270223,600.5771753388719,649.6370791429825,555.0326228795125,613.7016093953896,674.9804262722924,743.6972596781209,803.8016528925625,658.0956521739126,729.2347826086963,804.3652173913043,882.1826086956526,958.017391304347
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.stdDev,275.343762673173,319.52475548080844,360.75446785663104,413.4560837681308,458.30061642842253,344.67809624811184,392.5607303627273,439.8980136374366,491.03035462910316,550.2912481550536,422.07150779095343,473.80986532131726,534.3818866337288,593.6192019894314,648.3983959274016,512.1956488127412,567.1982602775912,630.8626691351611,694.3390766312053,805.894404522366,609.3111551511931,673.5833534722095,768.7995667065235,881.0639617264242,991.1147413973797,698.4920248106058,793.4180775943948,907.6367731952478,1017.1968585397836,1144.0343134514012
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.min,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.firstQuartile,60,60,60,60,60,60,60,60,60,60,120,120,120,120,120,120,120,180,180,180,180,180,180,180,240,180,240,240,240,300
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.median,120,120,120,120,120,120,180,180,180,180,180,240,240,240,300,300,300,300,360,360,360,360,420,480,480,420,480,480,540,600
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.thirdQuartile,240,300,300,360,360,360,360,420,480,480,480,480,540,600,660,600,660,720,780,780,720,780,840,900,960,840,960,1020,1140,1200
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.max,3060,3180,3180,3180,3300,3180,3240,3960,3960,3960,3240,3420,5880,5880,5940,4080,4140,5880,5880,9300,5280,5460,8820,10260,10260,5340,10320,10320,10320,13320
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.summary.range,3000,3120,3120,3120,3240,3120,3180,3900,3900,3900,3180,3360,5820,5820,5880,4020,4080,5820,5820,9240,5220,5400,8760,10200,10200,5280,10260,10260,10260,13260
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.positiveCount,1748,1748,1748,1748,1748,2065,2065,2065,2065,2065,2238,2238,2238,2238,2238,2287,2287,2287,2287,2287,2299,2299,2299,2299,2299,2300,2300,2300,2300,2300
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.timeToExitSec.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
