,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.meanCI_95.upperLimit,269.7169201682976,309.4840727078393,329.52327439646467,358.3459872354862,390.95653227794423,325.21197425069374,357.503117991815,379.4659161099881,402.574283018734,426.1804308740972,419.338960113081,454.24803379672835,480.2149184752932,504.8091515964095,532.9933022053516,531.8974654651057,575.9169245640411,611.7497088797162,642.2194274649324,681.6381576382096,669.4545685605519,738.4601100762148,788.9362783100819,822.3675295505188,874.043811603379,786.2967287926749,861.9293901159816,920.0639572511302,963.8719428315392,1021.991722772983
backtestResult.results.groupedByExitStrategyExecuted.skipped.sampleSize,1227,1227,1227,1227,1227,484,484,484,484,484,139,139,139,139,139,37,37,37,37,37,15,15,15,15,15,4,4,4,4,4
backtestResult.results.groupedByExitStrategyExecuted.skipped.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.negativeCount,1227,1227,1227,1227,1227,484,484,484,484,484,139,139,139,139,139,37,37,37,37,37,15,15,15,15,15,4,4,4,4,4
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.6023674011230469,0.6023674011230469,0.6023674011230469,0.6023674011230469,0.6023674011230469
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.3976325988769531,0.3976325988769531,0.3976325988769531,0.3976325988769531,0.3976325988769531
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.negativeCount,1227,1227,1227,1227,1227,484,484,484,484,484,139,139,139,139,139,37,37,37,37,37,15,15,15,15,15,4,4,4,4,4
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.6023674011230469,0.6023674011230469,0.6023674011230469,0.6023674011230469,0.6023674011230469
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.3976325988769531,0.3976325988769531,0.3976325988769531,0.3976325988769531,0.3976325988769531
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.sampleSize,1452,1452,1452,1452,1452,1720,1720,1720,1720,1720,1867,1867,1867,1867,1867,1918,1918,1918,1918,1918,1927,1927,1927,1927,1927,1932,1932,1932,1932,1932
backtestResult.results.groupedByEntryType.bearish.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.mean,-0.0010117410621902723,-0.00109652091100506,-0.0011781847043401874,-0.0012759105945838159,-0.0013208312349928528,-0.0011593029243070787,-0.0012056591613828316,-0.0012684600942216987,-0.0013286535896400134,-0.0013640611156156535,-0.0012764476795920651,-0.0013059541717047062,-0.0013867175743271438,-0.0014546385508263622,-0.001514011978379064,-0.0014399737667188579,-0.0014746488627136014,-0.0015562873575094623,-0.0016445878598103474,-0.0017099193049260786,-0.0015448429562301906,-0.0015882093479512214,-0.0016729878573345013,-0.0017681023847985035,-0.001822403743082997,-0.0016720359782514684,-0.0017268809452078615,-0.0018156576133173893,-0.0019344933200434041,-0.0020150179242496248
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.stdDev,0.0022800302384611655,0.002494777632423331,0.0027142774320118098,0.0029311485385757506,0.0031372130877502947,0.0025789037411984863,0.0028035710603103534,0.0030344036290919337,0.00324998349051216,0.003457590688166118,0.002929202789169735,0.0031680084500890857,0.0034160552363310817,0.003652072197939949,0.0038809914171303007,0.0033217445663777084,0.0035974658177444835,0.0038714702243667328,0.004138000941393185,0.0043962955699164506,0.003670893696569383,0.003966867886085823,0.0042521893086127005,0.004548600512273936,0.004823473012025243,0.003971467108004612,0.004290951351267372,0.004599616463982334,0.004913507857586014,0.005204285326693857
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.min,-0.008174814133292928,-0.009278516478851247,-0.010382218824409865,-0.011485921169968334,-0.012589623515526652,-0.010483372601037759,-0.011749043412847401,-0.013014714224656741,-0.014280385036466383,-0.015546055848275724,-0.010483372601037759,-0.011749043412847401,-0.013014714224656741,-0.014280385036466383,-0.015546055848275724,-0.010483372601037759,-0.011749043412847401,-0.013014714224656741,-0.014280385036466383,-0.015546055848275724,-0.011591390384205903,-0.01258290341203173,-0.013592675223300347,-0.014977636417313485,-0.016362597611326465,-0.012287480561571227,-0.013255466529425814,-0.014223452497280253,-0.01519143846513484,-0.016362597611326465
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.firstQuartile,-0.0029395657150220597,-0.0031925775645954687,-0.0033274171372428725,-0.0035845948445495848,-0.003778085418919715,-0.0033929383151752287,-0.003612507538478086,-0.003876816507995033,-0.004046682707535942,-0.004075001910811922,-0.0038755384414850876,-0.004126084509793678,-0.004454250846564649,-0.004722911539325907,-0.004947421707240289,-0.004479767557294475,-0.004765949627516038,-0.005116601376611007,-0.005444517976555437,-0.005727162785073951,-0.004848101552558192,-0.005227046129964787,-0.005590551867975955,-0.005996707151676181,-0.006349407430392295,-0.00507102350585559,-0.005522644356346149,-0.006000114763588518,-0.006445923552612959,-0.006824485846679231
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.median,8.740278390590525e-05,0.00011090183538703497,0.00013687453428830722,0.00014870705625400212,0.00017510948281223014,0.00012371414282447528,0.0001583262616762164,0.0001867825564718734,0.00020239496744987537,0.0002283464484312684,0.00022508640924046307,0.0002610402933699569,0.0002924757858290149,0.00031762627549521854,0.0003469035671881703,0.00024878187434758116,0.0003923180212572775,0.0004626238241187605,0.0005239717862615559,0.0005707978256507939,2.1621346194871654e-05,0.00033712922974812973,0.00048292900794041064,0.000622662185561966,0.0007373835564896124,-0.003092379056499338,-0.0023661100514583413,0.0002820999625138689,0.0005267753526676333,0.000713840459737924
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.thirdQuartile,0.0004865649219167259,0.000516843426409791,0.000547279604114858,0.0005686358524361115,0.0005963896706406498,0.0005992648725613667,0.0006328270389662278,0.0006663479226603511,0.0006890637861934166,0.0007177016245148746,0.000849249868615416,0.0009002016497230069,0.0009422891518018595,0.0009547202815974288,0.0009751760040920106,0.0012333260219164627,0.001325646742398337,0.0013661294069040424,0.0013856716465578183,0.0014204730953485299,0.001689531757004634,0.0017940814161784232,0.0018263054807847185,0.0018538257937779526,0.001897007153396062,0.002052356362489877,0.0021952624394618713,0.002246003841926967,0.002299261679546959,0.0023526689428795787
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.max,0.009933699488415182,0.009933699488415182,0.009933699488415182,0.009933699488415182,0.009933699488415182,0.010866875869505657,0.010866875869505657,0.010866875869505657,0.010866875869505657,0.010866875869505657,0.011800052250595982,0.011800052250595982,0.011800052250595982,0.011800052250595982,0.011800052250595982,0.012733228631686456,0.012733228631686456,0.012733228631686456,0.012733228631686456,0.012733228631686456,0.00802495269060146,0.00802495269060146,0.00802495269060146,0.00802495269060146,0.00802495269060146,0.008939060227373015,0.008939060227373015,0.008939060227373015,0.008939060227373015,0.008939060227373015
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.range,0.01810851362170811,0.01921221596726643,0.020315918312825046,0.021419620658383515,0.022523323003941834,0.021350248470543415,0.022615919282353056,0.023881590094162398,0.025147260905972038,0.02641293171778138,0.02228342485163374,0.023549095663443383,0.02481476647525272,0.026080437287062365,0.027346108098871703,0.023216601232724215,0.024482272044533855,0.025747942856343197,0.027013613668152837,0.02827928447996218,0.019616343074807363,0.020607856102633187,0.02161762791390181,0.023002589107914945,0.024387550301927925,0.021226540788944242,0.02219452675679883,0.023162512724653268,0.024130498692507857,0.02530165783869948
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveCount,842,882,914,938,973,1053,1105,1141,1176,1209,1113,1172,1208,1245,1275,1047,1109,1151,1188,1223,966,1029,1075,1114,1154,884,946,993,1030,1068
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeCount,610,570,538,514,479,667,615,579,544,511,754,695,659,622,592,871,809,767,730,695,961,898,852,813,773,1048,986,939,902,864
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveProportion,0.5798898071625345,0.6074380165289256,0.6294765840220385,0.6460055096418733,0.6701101928374655,0.6122093023255814,0.6424418604651163,0.6633720930232558,0.6837209302325581,0.702906976744186,0.5961435457953936,0.6277450455275844,0.647027316550616,0.6668452062131762,0.6829137653990359,0.545881126173097,0.578206465067779,0.600104275286757,0.6193952033368092,0.637643378519291,0.5012973533990659,0.5339906590555267,0.5578619615983393,0.5781006746237675,0.598858329008822,0.4575569358178054,0.489648033126294,0.5139751552795031,0.5331262939958592,0.5527950310559007
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeProportion,0.4201101928374656,0.3925619834710744,0.37052341597796146,0.35399449035812675,0.3298898071625344,0.3877906976744186,0.35755813953488375,0.33662790697674416,0.31627906976744186,0.29709302325581394,0.4038564542046063,0.37225495447241563,0.35297268344938404,0.3331547937868238,0.31708623460096413,0.454118873826903,0.42179353493222105,0.399895724713243,0.3806047966631908,0.3623566214807091,0.4987026466009341,0.46600934094447327,0.4421380384016606,0.4218993253762325,0.401141670991178,0.5424430641821946,0.510351966873706,0.4860248447204969,0.4668737060041408,0.4472049689440994
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.5540214622644682,0.5817774307629291,0.6040472130473322,0.6207857053141949,0.645255603737739,0.5887199180070743,0.6192727421605309,0.6404831442722055,0.6611522763274436,0.6806864028753234,0.573479793897975,0.6053645783206263,0.6248676972269182,0.6449455236711794,0.6612627022267664,0.5232790687409881,0.5557393818876168,0.577784417941001,0.5972368162789607,0.6156689282875738,0.4787284166131171,0.5114246322877307,0.5353511895425713,0.5556818076719195,0.5765756746617758,0.43516292532531864,0.4671253891465087,0.4914236483366593,0.5105886597564253,0.5303031494898827
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.605438348018762,0.6326589978430881,0.6543784758932991,0.6706283716459248,0.6942745608074935,0.635318991195324,0.6651247822961142,0.6857031755669172,0.7056552620821221,0.7244355223899663,0.6185036706745657,0.6497244239811215,0.6687299445407175,0.6882189447763583,0.7039847882214112,0.5683424654295348,0.6004333933650265,0.622123069882517,0.6411881034143028,0.6591931363961994,0.5238636177193643,0.5564570365078285,0.5801962202672952,0.6002752386230721,0.6208355502260741,0.4800828574360281,0.5121963137672062,0.536486880379434,0.5555702272656049,0.5751327609423524
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.39456165198123816,0.36734100215691184,0.3456215241067009,0.3293716283540753,0.3057254391925065,0.36468100880467613,0.3348752177038859,0.3142968244330827,0.29434473791787785,0.27556447761003355,0.38149632932543437,0.3502755760188785,0.33127005545928256,0.31178105522364175,0.2960152117785887,0.4316575345704653,0.39956660663497334,0.3778769301174829,0.35881189658569723,0.34080686360380075,0.4761363822806357,0.44354296349217126,0.41980377973270466,0.3997247613769278,0.3791644497739261,0.5199171425639719,0.4878036862327939,0.46351311962056607,0.4444297727343952,0.42486723905764756
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.44597853773553187,0.4182225692370707,0.3959527869526676,0.37921429468580514,0.35474439626226084,0.41128008199292554,0.3807272578394691,0.35951685572779457,0.3388477236725563,0.31931359712467633,0.42652020610202485,0.3946354216793737,0.37513230277308185,0.35505447632882076,0.3387372977732336,0.47672093125901216,0.44426061811238315,0.422215582058999,0.40276318372103925,0.3843310717124263,0.5212715833868831,0.4885753677122694,0.46464881045742856,0.44431819232808045,0.4234243253382241,0.5648370746746811,0.5328746108534912,0.5085763516633406,0.4894113402435746,0.46969685051011745
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.meanCI_95.lowerLimit,-0.0011290182031445742,-0.001224843940722779,-0.0013177980706953508,-0.0014266790863861666,-0.001482198999020443,-0.001281181390496695,-0.0013381553593702087,-0.0014118653924520474,-0.001482247148266253,-0.0015274661481700473,-0.001409319642661145,-0.0014496586305899454,-0.0015416737169615619,-0.0016203006907111307,-0.0016900581538623663,-0.0015886350930577994,-0.0016356498154473306,-0.0017295511009837805,-0.0018297799165885478,-0.0019066710771776351,-0.001708746001314118,-0.0017653274504401966,-0.0018628453780266069,-0.00197119447529645,-0.0020377687140953464,-0.0018491298285781234,-0.0019182210912281315,-0.0020207616132953137,-0.002153594221913235,-0.0022470850424299873
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.meanCI_95.upperLimit,-0.0008944639212359705,-0.0009681978812873408,-0.001038571337985024,-0.0011251421027814652,-0.0011594634709652626,-0.0010374244581174623,-0.0010731629633954545,-0.00112505479599135,-0.001175060031013774,-0.0012006560830612597,-0.0011435757165229852,-0.001162249712819467,-0.0012317614316927257,-0.0012889764109415937,-0.0013379658028957616,-0.0012913124403799163,-0.001313647909979872,-0.001383023614035144,-0.001459395803032147,-0.001513167532674522,-0.0013809399111462631,-0.0014110912454622462,-0.0014831303366423956,-0.001565010294300557,-0.0016070387720706477,-0.0014949421279248135,-0.0015355407991875915,-0.001610553613339465,-0.001715392418173573,-0.0017829508060692623
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.mean,0.00018875273080855385,0.00010407455680745836,2.2508701261657693e-05,-7.509998823412121e-05,-0.00011996675619814197,4.1367836745459005e-05,-4.932806202280671e-06,-6.765842311129622e-05,-0.00012777972964844275,-0.00016314479207104194,-7.563642912683215e-05,-0.0001051075346808802,-0.0001857740793349377,-0.00025361359953613946,-0.000312915821699016,-0.00023896640261724772,-0.0002735999134479037,-0.0003551405007944791,-0.00044333510603084296,-0.0005085882004228658,-0.000343709824561722,-0.00038702420781776254,-0.0004717010439937111,-0.0005667015024661395,-0.000620937738194228,-0.00047075030648063094,-0.0005255294989413729,-0.0006141996989300311,-0.0007328928883183835,-0.0008133209209425121
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.stdDev,0.0022772958428123984,0.002491785694427219,0.002711022252201283,0.0029276332694909038,0.003133450689483952,0.002575810912406324,0.002800208792398727,0.003030764528197555,0.003246085848908512,0.0034534440673128315,0.0029256898535840827,0.003164209119547308,0.0034119584281323977,0.0036476923392176563,0.00387633702006798,0.003317760863120009,0.003593151447385402,0.003866827245884583,0.004133038317837647,0.004391023178667296,0.003666491265592086,0.003962110499054741,0.004247089741182821,0.004543145464687749,0.004817688315228885,0.0039667042052166784,0.0042858052972782465,0.0045941002339635615,0.0049076151837612065,0.005198043929140355
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.min,-0.006965729806928695,-0.008068108503861585,-0.009170487200794624,-0.010272865897727664,-0.011375244594660553,-0.009271519665677685,-0.010535672583249616,-0.011799825500821396,-0.013063978418393327,-0.014328131335965107,-0.009271519665677685,-0.010535672583249616,-0.011799825500821396,-0.013063978418393327,-0.014328131335965107,-0.009271519665677685,-0.010535672583249616,-0.011799825500821396,-0.013063978418393327,-0.014328131335965107,-0.010378208624800418,-0.011368532550454218,-0.012377093362149184,-0.013760393599303486,-0.015143693836457788,-0.011073463994837343,-0.012040289076062475,-0.013007114157287454,-0.013973939238512584,-0.015143693836457788
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.firstQuartile,-0.001736759919641285,-0.001989468337054466,-0.002124146199240979,-0.0023810154783559107,-0.002574274003266383,-0.002189588798906788,-0.0024088946971366587,-0.0026728866860786593,-0.002842549168410363,-0.002870834409019911,-0.0026716101523288818,-0.002921855745640434,-0.0032496285189453308,-0.0035179670121950764,-0.003742207929458268,-0.0032751146279833667,-0.003560953485648194,-0.003911184704962133,-0.004238708040944915,-0.004521013879075461,-0.003643006887494192,-0.004021497004084402,-0.004384566796777216,-0.00479023498639339,-0.005142512278567004,-0.003865661494855228,-0.004316740725297119,-0.004793638511623408,-0.005238912650890894,-0.0056170209426057134
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.median,0.001286578395198435,0.0013100492647269819,0.001335990815078646,0.0013478091465323214,0.0013741799091770092,0.0013228462066147946,0.0013574168158297607,0.0013858389835478837,0.001401432670866911,0.0014273530287449597,0.0014240968992553073,0.0014600076645951542,0.001491405457083231,0.001516525784259297,0.0015457679642693982,0.001447763946854795,0.0015911279536722643,0.001661349440160242,0.0017226238288924746,0.0017693937107289832,0.001220875847878468,0.0015360053490009013,0.0016816302723722002,0.0018211958707282543,0.0019357796585606686,-0.0018893899950683688,-0.0011639919902333047,0.0014810420772900243,0.0017254240330362059,0.0019122647965840631
