,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.10187740715182556,0.09749931878364934,0.08953032622466217,0.07431556104857626,0.07513589257592553,0.05245813375247659,0.04791417615167026,0.04367335903206,0.038924875913060195,0.039698814278218295,0.02756242271807554,0.024768851653874265,0.02261735841519389,0.020505020327019296,0.02107916809590272,0.023501188858695655,0.020930967226133246,0.01954127543919896,0.01764123965649283,0.018052262082808565,0.01991551281419071,0.017475597675030048,0.017058401396780304,0.015430849466363757,0.015728444875137207,0.01814979336852651,0.016214873536220045,0.01542457939555733,0.013613392644961978,0.013341922571163364
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.13984381422704578,0.13685150717974603,0.12902883581213048,0.11220559005253408,0.11455276850107554,0.07910018283283334,0.07484413015431371,0.07060050645400848,0.06539340429859128,0.06730426959137417,0.04605854500969537,0.0433438842059576,0.04110725104358806,0.038734155181819316,0.040136939372915285,0.03933188006701066,0.03667969546475254,0.03532729802481903,0.03309914998785864,0.034147046375034434,0.03367244627585381,0.0310259800690871,0.030867046780056424,0.02898023318047304,0.029777698537782567,0.030709217665766772,0.028626493898611965,0.02793425433218561,0.02579596921971542,0.025732569175191445
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.8601561857729543,0.863148492820254,0.8709711641878695,0.8877944099474657,0.8854472314989243,0.9208998171671667,0.9251558698456863,0.9293994935459915,0.9346065957014086,0.9326957304086256,0.9539414549903047,0.9566561157940423,0.9588927489564119,0.9612658448181807,0.9598630606270849,0.9606681199329894,0.9633203045352474,0.964672701975181,0.9669008500121414,0.9658529536249656,0.966327553724146,0.9689740199309129,0.9691329532199435,0.971019766819527,0.9702223014622177,0.9692907823342334,0.971373506101388,0.9720657456678145,0.9742040307802845,0.9742674308248085
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.8981225928481743,0.9025006812163506,0.9104696737753377,0.9256844389514237,0.9248641074240744,0.9475418662475235,0.9520858238483296,0.9563266409679402,0.96107512408694,0.9603011857217817,0.9724375772819243,0.9752311483461256,0.9773826415848061,0.9794949796729808,0.9789208319040972,0.9764988111413043,0.9790690327738667,0.980458724560801,0.9823587603435072,0.9819477379171914,0.9800844871858093,0.98252440232497,0.9829415986032197,0.9845691505336363,0.9842715551248628,0.9818502066314735,0.98378512646378,0.9845754206044427,0.9863866073550381,0.9866580774288367
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,-0.0018857383083098786,-0.002297032237458378,-0.0027382417201333034,-0.003195312908073696,-0.003650008316193037,-0.002529877070052948,-0.002966542615902849,-0.0034250954983927775,-0.003886326486242071,-0.0043649658914187645,-0.0029992922133808744,-0.003453914919532013,-0.003917547945277653,-0.004382836268664949,-0.004858029012041213,-0.0032070595389841338,-0.0036647754051768316,-0.004127539075356083,-0.00459970895691274,-0.005069344310108804,-0.0033215739983042275,-0.0037905111294852635,-0.0042562682783241325,-0.004734763668509213,-0.00521185837736654,-0.003388714458991323,-0.0038669415505698792,-0.004344745018883584,-0.004832788480511209,-0.005317581905006679
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,-0.0017013808844934843,-0.0020788343646208547,-0.002482517772922229,-0.002900771255675764,-0.0033094250243947943,-0.0023560911698237183,-0.0027605392473121584,-0.0031851753318836167,-0.0036111159955647845,-0.004048444875015984,-0.0028401457693560395,-0.003266807123380215,-0.003702469818848476,-0.0041387219273939894,-0.004579020470852693,-0.0030599537267125836,-0.003493750572881367,-0.0039316527490241655,-0.004378659079991115,-0.004818213642388076,-0.003181985280607282,-0.003629335050278212,-0.0040719469662987675,-0.004526726116793804,-0.004976569223160536,-0.0032554194873424254,-0.0037134081334639956,-0.0041691870094326166,-0.004634406315643395,-0.0050945155086240795
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.negativeCount,1176,1068,999,946,888,1388,1276,1196,1138,1072,1668,1539,1457,1399,1321,1955,1820,1729,1673,1588,2218,2080,1980,1912,1822,2433,2295,2189,2104,2020
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,0.003131866455078125,0.003444671630859375,0.003688812255859375,0.003894805908203125,0.004146575927734375,0.002651214599609375,0.002887725830078125,0.003078460693359375,0.003238677978515625,0.003437042236328125,0.002208709716796875,0.002391815185546875,0.002529144287109375,0.002635955810546875,0.002788543701171875,0.001888275146484375,0.002025604248046875,0.002132415771484375,0.002201080322265625,0.002323150634765625,0.001659393310546875,0.001773834228515625,0.001857757568359375,0.001926422119140625,0.002025604248046875,0.001514434814453125,0.001605987548828125,0.001682281494140625,0.001750946044921875,0.001827239990234375
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0.9968681335449219,0.9965553283691406,0.9963111877441406,0.9961051940917969,0.9958534240722656,0.9973487854003906,0.9971122741699219,0.9969215393066406,0.9967613220214844,0.9965629577636719,0.9977912902832031,0.9976081848144531,0.9974708557128906,0.9973640441894531,0.9972114562988281,0.9981117248535156,0.9979743957519531,0.9978675842285156,0.9977989196777344,0.9976768493652344,0.9983406066894531,0.9982261657714844,0.9981422424316406,0.9980735778808594,0.9979743957519531,0.9984855651855469,0.9983940124511719,0.9983177185058594,0.9982490539550781,0.9981727600097656
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.priceTargetsReached.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.mean,6.173469387755106,7.737827715355806,9.959959959959958,12.605708245243132,15.29504504504506,9.020893371757927,11.228840125391853,13.857023411371227,16.856766256590504,19.632462686567163,12.705635491606715,15.397011046133859,18.803019903912137,22.348105789849885,25.275548826646467,15.801534526854205,18.762087912087907,21.936957779063018,25.717274357441717,28.795969773299745,18.25879170423807,21.591346153846143,24.797474747474748,28.61244769874478,32.43304061470913,20.920674064940417,24.946840958605662,28.15897670169025,32.23098859315591,36.9460396039604
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.stdDev,8.927538663674468,12.362935193481318,16.8630104263645,20.969363623336292,24.69641371292232,11.84946416830149,16.802688362945474,21.091800762785162,25.308017246302793,27.81167812367008,15.524859933688138,20.224301811883674,24.495296514095873,29.737976766185152,31.87487017474573,19.122550891766465,23.749864547120282,26.88439896366821,31.783313069842418,33.89034816777371,22.24750525574813,27.01312317344708,29.86753462786491,34.85714153414374,38.55194211776647,26.883610081103658,33.09498308248107,35.75879403803712,41.35270820932087,47.016110747225355
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,2,2,2,3,3,3,4,4,5,6,4,5,6,6.5,7,5,6,7,7,8,5,6,7,8,10
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.median,2,3,4,5,6,5,6,7,8,10,8,9,11,13,15,10,12,14,16,18,12,14,16,18,21,13,15,18,20,24
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.thirdQuartile,7,9,11,14,18,11.75,14,17,20,25,17,20,24,29,34,22,25,30,35,40,25,30,34,39,44,28,33,38,42,47
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.max,71,196,201,206,207,193,202,207,259,213,208,208,213,262,257,239,320,323,325,333,241,322,325,327,335,305,322,325,373,468
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.summary.range,70,195,200,205,206,192,201,206,258,212,207,207,212,261,256,238,319,322,324,332,240,321,324,326,334,304,321,324,372,467
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.positiveCount,1176,1068,999,946,888,1388,1276,1196,1138,1072,1668,1539,1457,1399,1321,1955,1820,1729,1673,1588,2218,2080,1980,1912,1822,2433,2295,2189,2104,2020
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9968681335449219,0.9965553283691406,0.9963111877441406,0.9961051940917969,0.9958534240722656,0.9973487854003906,0.9971122741699219,0.9969215393066406,0.9967613220214844,0.9965629577636719,0.9977912902832031,0.9976081848144531,0.9974708557128906,0.9973640441894531,0.9972114562988281,0.9981117248535156,0.9979743957519531,0.9978675842285156,0.9977989196777344,0.9976768493652344,0.9983406066894531,0.9982261657714844,0.9981422424316406,0.9980735778808594,0.9979743957519531,0.9984855651855469,0.9983940124511719,0.9983177185058594,0.9982490539550781,0.9981727600097656
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.003131866455078125,0.003444671630859375,0.003688812255859375,0.003894805908203125,0.004146575927734375,0.002651214599609375,0.002887725830078125,0.003078460693359375,0.003238677978515625,0.003437042236328125,0.002208709716796875,0.002391815185546875,0.002529144287109375,0.002635955810546875,0.002788543701171875,0.001888275146484375,0.002025604248046875,0.002132415771484375,0.002201080322265625,0.002323150634765625,0.001659393310546875,0.001773834228515625,0.001857757568359375,0.001926422119140625,0.002025604248046875,0.001514434814453125,0.001605987548828125,0.001682281494140625,0.001750946044921875,0.001827239990234375
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.meanCI_95.lowerLimit,5.663218052105786,6.996360355523719,8.914256762955372,11.269433520635598,13.670680579706207,8.397503057416142,10.306885586314705,12.661648485700018,15.386340633146006,17.967571427704424,11.960584942997938,14.386571583611822,17.545227416576388,20.78977865893865,23.556639028629967,14.953861203582182,17.670945305204928,20.66971768103948,24.194248535270667,27.129080112374133,17.33290762050356,20.430434414861928,23.481877815244204,27.050005725649577,30.66281693332853,19.85242479502689,23.592815313744616,26.660962073118405,30.46398610683472,34.89569392488434
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.candlesToExit.meanCI_95.upperLimit,6.683720723404426,8.479295075187892,11.005663156964545,13.941982969850667,16.91940951038391,9.644283686099712,12.150794664469002,15.052398337042435,18.327191880035002,21.2973539454299,13.450686040215492,16.407450508655895,20.060812391247886,23.90643292076112,26.99445862466297,16.649207850126228,19.853230518970886,23.204197877086557,27.240300179612767,30.462859434225358,19.184675787972584,22.752257892830357,26.113071679705293,30.174889671839985,34.20326429608973,21.988923334853943,26.30086660346671,29.656991330262095,33.99799107947709,38.99638528303646
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.mean,370.40816326530614,464.26966292134847,597.5975975975977,756.3424947145882,917.7027027027032,541.2536023054754,673.7304075235105,831.421404682274,1011.4059753954311,1177.94776119403,762.338129496403,923.8206627680315,1128.1811942347288,1340.8863473909928,1516.5329295987895,948.0920716112544,1125.725274725274,1316.2174667437826,1543.036461446503,1727.758186397984,1095.527502254284,1295.480769230769,1487.848484848484,1716.746861924687,1945.9824368825462,1255.240443896425,1496.8104575163395,1689.5386021014128,1933.8593155893543,2216.762376237627
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.stdDev,535.652319820468,741.776111608879,1011.7806255818698,1258.161817400177,1481.784822775339,710.9678500980893,1008.1613017767286,1265.5080457671095,1518.481034778167,1668.700687420205,931.4915960212882,1213.4581087130205,1469.7177908457525,1784.2786059711093,1912.4922104847435,1147.3530535059872,1424.991872827217,1613.0639378200922,1906.9987841905456,2033.4208900664232,1334.8503153448883,1620.7873904068244,1792.0520776718943,2091.4284920486243,2313.1165270659885,1613.0166048662193,1985.698984948864,2145.527642282228,2481.1624925592523,2820.9666448335206
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.min,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.firstQuartile,60,60,60,60,60,120,120,120,180,180,180,240,240,300,360,240,300,360,390,420,300,360,420,420,480,300,360,420,480,600
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.median,120,180,240,300,360,300,360,420,480,600,480,540,660,780,900,600,720,840,960,1080,720,840,960,1080,1260,780,900,1080,1200,1440
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.thirdQuartile,420,540,660,840,1080,705,840,1020,1200,1500,1020,1200,1440,1740,2040,1320,1500,1800,2100,2400,1500,1800,2040,2340,2640,1680,1980,2280,2520,2820
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.max,4260,11760,12060,12360,12420,11580,12120,12420,15540,12780,12480,12480,12780,15720,15420,14340,19200,19380,19500,19980,14460,19320,19500,19620,20100,18300,19320,19500,22380,28080
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.summary.range,4200,11700,12000,12300,12360,11520,12060,12360,15480,12720,12420,12420,12720,15660,15360,14280,19140,19320,19440,19920,14400,19260,19440,19560,20040,18240,19260,19440,22320,28020
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.positiveCount,1176,1068,999,946,888,1388,1276,1196,1138,1072,1668,1539,1457,1399,1321,1955,1820,1729,1673,1588,2218,2080,1980,1912,1822,2433,2295,2189,2104,2020
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.positiveProportionCI_95.lowerLimit,0.9968681335449219,0.9965553283691406,0.9963111877441406,0.9961051940917969,0.9958534240722656,0.9973487854003906,0.9971122741699219,0.9969215393066406,0.9967613220214844,0.9965629577636719,0.9977912902832031,0.9976081848144531,0.9974708557128906,0.9973640441894531,0.9972114562988281,0.9981117248535156,0.9979743957519531,0.9978675842285156,0.9977989196777344,0.9976768493652344,0.9983406066894531,0.9982261657714844,0.9981422424316406,0.9980735778808594,0.9979743957519531,0.9984855651855469,0.9983940124511719,0.9983177185058594,0.9982490539550781,0.9981727600097656
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.negativeProportionCI_95.upperLimit,0.003131866455078125,0.003444671630859375,0.003688812255859375,0.003894805908203125,0.004146575927734375,0.002651214599609375,0.002887725830078125,0.003078460693359375,0.003238677978515625,0.003437042236328125,0.002208709716796875,0.002391815185546875,0.002529144287109375,0.002635955810546875,0.002788543701171875,0.001888275146484375,0.002025604248046875,0.002132415771484375,0.002201080322265625,0.002323150634765625,0.001659393310546875,0.001773834228515625,0.001857757568359375,0.001926422119140625,0.002025604248046875,0.001514434814453125,0.001605987548828125,0.001682281494140625,0.001750946044921875,0.001827239990234375
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.meanCI_95.lowerLimit,339.79308312634697,419.78162133142325,534.8554057773225,676.1660112381362,820.2408347823721,503.8501834449683,618.4131351788816,759.6989091420015,923.1804379887612,1078.0542856622656,717.6350965798764,863.1942950167094,1052.7136449945838,1247.3867195363187,1413.3983417177994,897.231672214933,1060.256718312295,1240.1830608623702,1451.6549121162398,1627.7448067424473,1039.9744572302131,1225.8260648917162,1408.9126689146512,1623.0003435389747,1839.76901599971,1191.1454877016133,1415.5689188246768,1599.6577243871022,1827.8391664100832,2093.7416354930633
backtestResult.results.groupedByExitStrategyExecuted.LossExitStrategy_Stop.exitInfo.timeToExitSec.meanCI_95.upperLimit,401.0232434042653,508.7577045112737,660.3397894178728,836.5189781910401,1015.1645706230343,578.6570211659825,729.0476798681394,903.1439002225464,1099.631512802101,1277.8412367257943,807.0411624129296,984.4470305193537,1203.6487434748738,1434.385975245667,1619.6675174797795,998.9524710075757,1191.1938311382528,1392.251872625195,1634.418010776766,1827.7715660535207,1151.0805472783547,1365.135473569822,1566.784300782317,1810.4933803103993,2052.1958577653822,1319.3354000912366,1578.0519962080023,1779.4194798157234,2039.8794647686254,2339.7831169821907
backtestResult.results.groupedByEntryType.bullish.sampleSize,1992,1992,1992,1992,1992,2499,2499,2499,2499,2499,2752,2752,2752,2752,2752,2811,2811,2811,2811,2811,2823,2823,2823,2823,2823,2825,2825,2825,2825,2825
backtestResult.results.groupedByEntryType.bullish.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.mean,-0.0008845903189385186,-0.0009189027092257688,-0.0009970680956605399,-0.001104814031759572,-0.001195644119091865,-0.0010106530680240988,-0.0010631866887337899,-0.0011321974648600957,-0.0012312890990624037,-0.0013186772243716637,-0.0012118064884074718,-0.0012517202630643227,-0.0013269533289447764,-0.001436778806149534,-0.0015289630734751864,-0.0013697461154500322,-0.0014001558953678347,-0.0014848196603075197,-0.0016058776694422945,-0.0017001528624052567,-0.0015180141828441162,-0.0015552967218780923,-0.0016423366507342552,-0.0017672011601652345,-0.0018642973221867408,-0.0016047192058061973,-0.0016491380428478896,-0.0017540412516258348,-0.0018864895758923111,-0.002015534027445732
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.stdDev,0.002016203246295295,0.0022000625546522348,0.0024157553013436656,0.0026573599005701633,0.002891033752007202,0.002307379357845219,0.0025055929343836105,0.0027188529941032285,0.0029469128844566267,0.0031783373947510828,0.002680931452464178,0.0028868717308912677,0.003104700900243181,0.003339481837848404,0.003572414158302451,0.0030416386299281437,0.0032636437148831363,0.003493656843321135,0.0037401636586623073,0.0039813162109338125,0.0033710470310475715,0.003620369706064886,0.0038672849234691943,0.004125162908979914,0.004381846051282063,0.0036459403976850492,0.003921630089738031,0.004188087914812027,0.004459266942382379,0.004731015449782214
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.min,-0.009477445983077783,-0.010835189910085122,-0.012192933837092461,-0.0135506777640998,-0.014908421691107341,-0.010330010587290765,-0.011686585874160575,-0.013043161161030385,-0.014399736447900194,-0.01575631173477021,-0.010330010587290765,-0.011686585874160575,-0.013043161161030385,-0.014399736447900194,-0.01575631173477021,-0.012641752773099866,-0.013747720868742768,-0.014853688964385466,-0.015959657060028165,-0.01706562515567066,-0.012641752773099866,-0.013747720868742768,-0.014853688964385466,-0.015959657060028165,-0.01706562515567066,-0.012641752773099866,-0.013747720868742768,-0.014853688964385466,-0.015959657060028165,-0.01706562515567066
