,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.mean,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.median,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.thirdQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.max,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.positiveCount,2781,2876,2944,3007,3085,3067,3162,3255,3336,3419,2990,3110,3216,3298,3395,2809,2949,3056,3146,3246,2578,2718,2835,2933,3039,2404,2545,2667,2766,2877
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0.9986763000488281,0.9987144470214844,0.9987449645996094,0.9987754821777344,0.9988059997558594,0.9987983703613281,0.9988365173339844,0.9988670349121094,0.9988975524902344,0.9989204406738281,0.9987678527832031,0.9988136291503906,0.9988517761230469,0.9988822937011719,0.9989128112792969,0.9986839294433594,0.9987525939941406,0.9987907409667969,0.9988288879394531,0.9988670349121094,0.9985694885253906,0.9986457824707031,0.9986991882324219,0.9987449645996094,0.9987831115722656,0.9984703063964844,0.9985542297363281,0.9986152648925781,0.9986686706542969,0.9987220764160156
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,0.001323699951171875,0.001285552978515625,0.001255035400390625,0.001224517822265625,0.001194000244140625,0.001201629638671875,0.001163482666015625,0.001132965087890625,0.001102447509765625,0.001079559326171875,0.001232147216796875,0.001186370849609375,0.001148223876953125,0.001117706298828125,0.001087188720703125,0.001316070556640625,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001132965087890625,0.001430511474609375,0.001354217529296875,0.001300811767578125,0.001255035400390625,0.001216888427734375,0.001529693603515625,0.001445770263671875,0.001384735107421875,0.001331329345703125,0.001277923583984375
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.priceTargetsReached.meanCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.summary.mean,1.6432937792161098,1.8105006954102896,1.9283288043478257,2.0997672098436975,2.2317666126418136,2.1134659276165597,2.274509803921569,2.455606758832566,2.67715827338129,2.8248025738520064,2.7317725752508366,2.97041800643087,3.21113184079602,3.4793814432989687,3.664212076583205,3.60092559629761,3.953882672092236,4.208115183246068,4.588366179275273,4.808379544054225,4.650504266873546,5.0206033848417935,5.3650793650793664,5.800886464370952,6.047713063507741,5.62271214642263,6.048722986247547,6.538057742782147,7.015545914678232,7.369482099409115
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.summary.stdDev,1.730403893986776,2.143035058570062,2.450036050531011,3.0243011013091174,3.218647378048062,2.537167541078714,2.845806757212738,3.252691910402606,3.8301768511093752,3.9835110972248677,3.359814154982753,3.815261057493428,4.334807634202053,4.917181810784577,5.099920902690757,4.503940882543945,5.111501916900132,5.539255497885332,6.3849468788828805,6.548781325516251,5.748786524599297,6.2067449452809536,6.715436426609865,7.653961285586218,7.8206122210547155,6.767489784589375,7.316678799802225,8.282948417428832,9.163855635031545,9.519693381365723
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.summary.median,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.summary.thirdQuartile,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,5,5,6,6,6,6,7,7,7,7,8,8,9
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.summary.max,26,27,40,53,53,48,48,48,50,50,51,51,54,54,54,52,52,56,64,64,67,67,67,87,87,89,89,113,113,113
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.summary.range,25,26,39,52,52,47,47,47,49,49,50,50,53,53,53,51,51,55,63,63,66,66,66,86,86,88,88,112,112,112
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.positiveCount,2781,2876,2944,3007,3085,3067,3162,3255,3336,3419,2990,3110,3216,3298,3395,2809,2949,3056,3146,3246,2578,2718,2835,2933,3039,2404,2545,2667,2766,2877
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9986763000488281,0.9987144470214844,0.9987449645996094,0.9987754821777344,0.9988059997558594,0.9987983703613281,0.9988365173339844,0.9988670349121094,0.9988975524902344,0.9989204406738281,0.9987678527832031,0.9988136291503906,0.9988517761230469,0.9988822937011719,0.9989128112792969,0.9986839294433594,0.9987525939941406,0.9987907409667969,0.9988288879394531,0.9988670349121094,0.9985694885253906,0.9986457824707031,0.9986991882324219,0.9987449645996094,0.9987831115722656,0.9984703063964844,0.9985542297363281,0.9986152648925781,0.9986686706542969,0.9987220764160156
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.001323699951171875,0.001285552978515625,0.001255035400390625,0.001224517822265625,0.001194000244140625,0.001201629638671875,0.001163482666015625,0.001132965087890625,0.001102447509765625,0.001079559326171875,0.001232147216796875,0.001186370849609375,0.001148223876953125,0.001117706298828125,0.001087188720703125,0.001316070556640625,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001132965087890625,0.001430511474609375,0.001354217529296875,0.001300811767578125,0.001255035400390625,0.001216888427734375,0.001529693603515625,0.001445770263671875,0.001384735107421875,0.001331329345703125,0.001277923583984375
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.meanCI_95.lowerLimit,1.5789801436076911,1.732177408210584,1.8398254679024497,1.9916700247327408,2.1181866067380377,2.0236717184208604,2.1753169136654087,2.3438629412257805,2.547182659434303,2.691274509843898,2.6113422851119554,2.8363268499041068,3.0613125003376545,3.3115601698882466,3.492658560928876,3.434364763660136,3.7693950585325746,4.0117200173317515,4.365248491484338,4.583089343059065,4.428587152426019,4.787260133787143,5.117876339526387,5.523882298127694,5.769657573978352,5.352181513502234,5.764456168314646,6.223696121243214,6.6740321423611935,7.0216184082771145
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.candlesToExit.meanCI_95.upperLimit,1.7076074148245284,1.888823982609995,2.016832140793202,2.207864394954654,2.3453466185455896,2.203260136812259,2.3737026941777293,2.5673505764393516,2.807133887328277,2.9583306378601146,2.852202865389718,3.1045091629576334,3.3609511812543853,3.6472027167096908,3.8357655922375344,3.7674864289350842,4.138370285651898,4.404510349160385,4.811483867066207,5.0336697450493855,4.8724213813210735,5.253946635896444,5.612282390632346,6.07789063061421,6.32576855303713,5.893242779343026,6.332989804180449,6.85241936432108,7.357059686995271,7.717345790541116
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.summary.mean,98.59762675296656,108.63004172461747,115.69972826086958,125.98603259062186,133.90599675850905,126.80795565699361,136.47058823529414,147.33640552995405,160.62949640287772,169.4881544311202,163.90635451504994,178.22508038585195,192.66791044776124,208.76288659793832,219.8527245949926,216.0555357778572,237.2329603255337,252.48691099476497,275.30197075651637,288.5027726432533,279.03025601241285,301.2362030905074,321.9047619047616,348.05318786225683,362.8627838104635,337.36272878535715,362.92337917485304,392.283464566929,420.93275488069463,442.16892596454613
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.summary.stdDev,103.82423363920657,128.5821035142037,147.00216303186065,181.458066078547,193.11884268288372,152.23005246472286,170.7484054327643,195.16151462415633,229.8106110665624,239.01066583349217,201.58884929896524,228.91566344960572,260.0884580521231,295.03090864707457,305.9952541614453,270.2364529526365,306.69011501400803,332.35532987311973,383.0968127329729,392.9268795309752,344.9271914759577,372.40469671685725,402.92618559659195,459.23767713517293,469.23673326328304,406.04938707536274,439.0007279881336,496.97690504572995,549.8313381018926,571.1816028819438
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.summary.min,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.summary.firstQuartile,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,120,120,120,120,120,120,120,120
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.summary.median,60,60,60,60,60,60,60,60,60,60,120,120,120,120,120,120,120,120,120,180,180,180,180,180,180,240,240,240,240,240
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.summary.thirdQuartile,60,120,120,120,120,120,120,180,180,180,180,180,240,240,240,240,300,300,300,360,360,360,360,420,420,420,420,480,480,540
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.summary.max,1560,1620,2400,3180,3180,2880,2880,2880,3000,3000,3060,3060,3240,3240,3240,3120,3120,3360,3840,3840,4020,4020,4020,5220,5220,5340,5340,6780,6780,6780
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.summary.range,1500,1560,2340,3120,3120,2820,2820,2820,2940,2940,3000,3000,3180,3180,3180,3060,3060,3300,3780,3780,3960,3960,3960,5160,5160,5280,5280,6720,6720,6720
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.positiveCount,2781,2876,2944,3007,3085,3067,3162,3255,3336,3419,2990,3110,3216,3298,3395,2809,2949,3056,3146,3246,2578,2718,2835,2933,3039,2404,2545,2667,2766,2877
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.positiveProportionCI_95.lowerLimit,0.9986763000488281,0.9987144470214844,0.9987449645996094,0.9987754821777344,0.9988059997558594,0.9987983703613281,0.9988365173339844,0.9988670349121094,0.9988975524902344,0.9989204406738281,0.9987678527832031,0.9988136291503906,0.9988517761230469,0.9988822937011719,0.9989128112792969,0.9986839294433594,0.9987525939941406,0.9987907409667969,0.9988288879394531,0.9988670349121094,0.9985694885253906,0.9986457824707031,0.9986991882324219,0.9987449645996094,0.9987831115722656,0.9984703063964844,0.9985542297363281,0.9986152648925781,0.9986686706542969,0.9987220764160156
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.negativeProportionCI_95.upperLimit,0.001323699951171875,0.001285552978515625,0.001255035400390625,0.001224517822265625,0.001194000244140625,0.001201629638671875,0.001163482666015625,0.001132965087890625,0.001102447509765625,0.001079559326171875,0.001232147216796875,0.001186370849609375,0.001148223876953125,0.001117706298828125,0.001087188720703125,0.001316070556640625,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001132965087890625,0.001430511474609375,0.001354217529296875,0.001300811767578125,0.001255035400390625,0.001216888427734375,0.001529693603515625,0.001445770263671875,0.001384735107421875,0.001331329345703125,0.001277923583984375
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.meanCI_95.lowerLimit,94.73880861646144,103.93064449263514,110.38952807414701,119.50020148396446,127.0911964042825,121.42030310525165,130.5190148199245,140.63177647354692,152.83095956605848,161.47647059063368,156.68053710671708,170.17961099424613,183.67875002025934,198.693610193295,209.55951365573284,206.06188581960873,226.163703511954,240.703201039906,261.9149094890603,274.9853605835437,265.71522914556124,287.23560802722835,307.07258037158283,331.43293788766135,346.1794544387002,321.13089081013334,345.86737009887895,373.42176727459304,400.44192854167227,421.29710449662605
backtestResult.results.groupedByExitStrategyExecuted.ProfitExitStrategy_TargetLimit.exitInfo.timeToExitSec.meanCI_95.upperLimit,102.45644488947168,113.3294389565998,121.00992844759215,132.47186369727925,140.7207971127356,132.19560820873556,142.42216165066378,154.04103458636118,168.42803323969696,177.4998382716067,171.1321719233828,186.27054977745777,201.65707087526314,218.83216300258164,230.14593553425235,226.04918573610564,248.3022171391134,264.27062094962395,288.68903202397246,302.0201847029629,292.34528287926446,315.2367981537864,336.73694343794034,364.6734378368523,379.5461131822268,353.59456676058096,379.9793882508271,411.145161859265,441.423581219717,463.0407474324662
backtestResult.results.groupedByExitStrategyExecuted.skipped.sampleSize,571,571,571,571,571,163,163,163,163,163,40,40,40,40,40,12,12,12,12,12,4,4,4,4,4,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.negativeCount,571,571,571,571,571,163,163,163,163,163,40,40,40,40,40,12,12,12,12,12,4,4,4,4,4,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.006443023681640625,0.006443023681640625,0.006443023681640625,0.006443023681640625,0.006443023681640625,0.022373199462890625,0.022373199462890625,0.022373199462890625,0.022373199462890625,0.022373199462890625,0.08810043334960938,0.08810043334960938,0.08810043334960938,0.08810043334960938,0.08810043334960938,0.2646522521972656,0.2646522521972656,0.2646522521972656,0.2646522521972656,0.2646522521972656,0.6023674011230469,0.6023674011230469,0.6023674011230469,0.6023674011230469,0.6023674011230469,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.9935569763183594,0.9935569763183594,0.9935569763183594,0.9935569763183594,0.9935569763183594,0.9776268005371094,0.9776268005371094,0.9776268005371094,0.9776268005371094,0.9776268005371094,0.9118995666503906,0.9118995666503906,0.9118995666503906,0.9118995666503906,0.9118995666503906,0.7353477478027344,0.7353477478027344,0.7353477478027344,0.7353477478027344,0.7353477478027344,0.3976325988769531,0.3976325988769531,0.3976325988769531,0.3976325988769531,0.3976325988769531,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
backtestResult.results.groupedByExitStrategyExecuted.skipped.profitInfo.profitMargin_noFee.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
